date,net_pts,round_trips,net_usd,day,rr6_60,rvol14
2018-04-26,13.644999999999673,1,272.89999999999344,2018-04-26,0.7373286478614597,0.019558809658154312
2018-04-27,0.0,0,0.0,2018-04-27,0.5432661214164248,0.019049088909056416
2018-04-30,0.0,0,0.0,2018-04-30,0.5664582133355193,0.018552389473609127
2018-05-01,0.0,0,0.0,2018-05-01,0.8513745021360304,0.01805965613065041
2018-05-02,0.0,0,0.0,2018-05-02,0.835286769298591,0.018387548092111954
2018-05-03,-110.28499999999971,1,-2205.6999999999944,2018-05-03,0.9217391304347835,0.018192063747671905
2018-05-04,82.19499999999985,1,1643.899999999997,2018-05-04,0.8647719289596651,0.01847790401006599
2018-05-07,-8.044999999999927,1,-160.89999999999856,2018-05-07,0.5577858918874933,0.01955621658600035
2018-05-08,0.0,0,0.0,2018-05-08,0.8655694868197534,0.018687830043310916
2018-05-09,3.9749999999996,1,79.499999999992,2018-05-09,0.8740464485505957,0.01863811591931463
2018-05-10,0.0,0,0.0,2018-05-10,0.787330067697719,0.018679800309835962
2018-05-11,0.0,0,0.0,2018-05-11,0.9041078694938075,0.018000957484702013
2018-05-14,0.0,0,0.0,2018-05-14,0.6585919757759174,0.017286581548050645
2018-05-15,-49.18000000000091,2,-983.6000000000182,2018-05-15,1.3310815914707188,0.015344191623689137
