date,net_pts,round_trips,net_usd
2013-09-09,-3.9260000000001454,1,-196.30000000000726
2013-09-10,0.0,0,0.0
2013-09-11,0.0,0,0.0
2013-09-12,0.0,0,0.0
2013-09-13,0.0,0,0.0
2013-09-16,0.0,0,0.0
2013-09-17,1.2039999999999635,1,60.19999999999818
2013-09-18,0.0,0,0.0
2013-09-19,0.0,0,0.0
2013-09-20,0.0,0,0.0
2013-09-23,-5.261999999999918,2,-263.0999999999959
2013-09-24,-0.586,1,-29.299999999999997
2013-09-25,0.0,0,0.0
2013-09-26,-5.716000000000109,1,-285.80000000000547
2013-09-27,0.0,0,0.0
2013-09-30,0.0,0,0.0
2013-10-01,8.991999999999999,3,449.59999999999997
2013-10-02,0.0,0,0.0
2013-10-03,1.6700000000001367,5,83.50000000000684
2013-10-04,3.678000000000136,2,183.9000000000068
2013-10-07,0.0,0,0.0
2013-10-08,12.983999999999936,1,649.1999999999967
2013-10-09,-4.946000000000128,1,-247.30000000000638
2013-10-10,13.484000000000163,1,674.2000000000081
2013-10-11,0.08799999999999075,2,4.399999999999538
2013-10-14,0.0,0,0.0
2013-10-15,0.0,0,0.0
2013-10-16,3.428000000000136,2,171.4000000000068
2013-10-17,-1.1819999999997632,2,-59.099999999988164
2013-10-18,0.0,0,0.0
2013-10-21,0.0,0,0.0
2013-10-22,-4.166000000000155,1,-208.30000000000774
2013-10-23,-2.1159999999999726,1,-105.79999999999863
2013-10-24,0.0,0,0.0
2013-10-25,0.0,0,0.0
2013-10-28,0.0,0,0.0
2013-10-29,0.0,0,0.0
2013-10-30,2.2239999999999456,1,111.19999999999727
2013-10-31,0.0,0,0.0
2013-11-01,-2.6359999999999544,1,-131.7999999999977
2013-11-04,0.0,0,0.0
2013-11-05,-1.6059999999999819,1,-80.29999999999909
2013-11-06,-4.166000000000155,1,-208.30000000000774
2013-11-07,17.334000000000074,1,866.7000000000037
2013-11-08,12.974000000000173,1,648.7000000000086
2013-11-11,0.0,0,0.0
2013-11-12,0.0,0,0.0
2013-11-13,6.574000000000082,1,328.7000000000041
2013-11-14,-3.287999999999745,3,-164.39999999998724
2013-11-15,0.0,0,0.0
2013-11-18,-2.6360000000001818,1,-131.80000000000908
2013-11-19,0.0,0,0.0
2013-11-20,-1.6159999999999728,1,-80.79999999999863
2013-11-21,-0.6620000000000088,2,-33.10000000000044
2013-11-22,-0.586,1,-29.299999999999997
2013-11-25,0.0,0,0.0
2013-11-26,0.0,0,0.0
2013-11-27,0.0,0,0.0
2013-11-28,0.0,0,0.0
2013-11-29,-8.016000000000064,1,-400.8000000000032
2013-12-02,-2.8959999999999453,1,-144.79999999999725
2013-12-03,0.0,0,0.0
2013-12-04,-7.246000000000082,1,-362.3000000000041
2013-12-05,0.43399999999998184,1,21.699999999999093
2013-12-06,0.0,0,0.0
2013-12-09,0.0,0,0.0
2013-12-10,0.0,0,0.0
2013-12-11,16.053999999999874,1,802.6999999999937
2013-12-12,0.0,0,0.0
2013-12-13,0.0,0,0.0
2013-12-16,-6.638000000000109,3,-331.90000000000543
2013-12-17,-1.6259999999999637,1,-81.29999999999818
2013-12-18,0.0,0,0.0
2013-12-19,0.0,0,0.0
2013-12-20,1.9739999999999454,1,98.69999999999727
2013-12-23,0.0,0,0.0
2013-12-24,0.0,0,0.0
2013-12-26,0.0,0,0.0
2013-12-27,0.0,0,0.0
2013-12-30,0.0,0,0.0
2013-12-31,-1.3559999999999819,1,-67.79999999999909
2014-01-02,6.594000000000063,1,329.7000000000032
2014-01-03,-1.3559999999999819,1,-67.79999999999909
2014-01-06,-3.2319999999999456,2,-161.59999999999727
2014-01-07,-1.1059999999999819,1,-55.299999999999095
2014-01-08,0.0,0,0.0
2014-01-09,-1.1060000000002093,1,-55.30000000001046
2014-01-10,-0.33599999999999997,1,-16.799999999999997
2014-01-13,12.493999999999927,1,624.6999999999963
2014-01-14,8.134000000000027,1,406.70000000000135
