date,net_pts,round_trips,net_usd
2016-12-23,0.0,0,0.0
2016-12-27,-2.6615649324216717,2,-133.0782466210836
2016-12-28,12.113999999999818,1,605.6999999999908
2016-12-29,0.0,0,0.0
2016-12-30,-2.132743949146464,4,-106.63719745732321
2017-01-03,-0.7886942809438878,1,-39.43471404719439
2017-01-04,1.2108428988690831,4,60.542144943454154
2017-01-05,-0.9539112853874357,1,-47.695564269371786
2017-01-06,-0.8859999999997271,1,-44.299999999986355
2017-01-09,0.0,0,0.0
2017-01-10,0.10148046018754395,1,5.074023009377197
2017-01-11,-1.6581872392623482,1,-82.9093619631174
2017-01-12,2.638174693602675,2,131.90873468013376
2017-01-13,-1.839115872181512,2,-91.9557936090756
2017-01-16,0.0,0,0.0
2017-01-17,0.0,0,0.0
2017-01-18,0.0,0,0.0
2017-01-19,0.0,0,0.0
2017-01-20,-1.030033298982049,1,-51.501664949102455
2017-01-23,-3.5760000000002363,1,-178.8000000000118
2017-01-24,4.533999999999891,1,226.69999999999453
2017-01-25,-1.1282257113609704,1,-56.41128556804852
2017-01-26,0.0,0,0.0
2017-01-27,-3.8687877950453258,3,-193.4393897522663
2017-01-30,-5.633306496538997,3,-281.6653248269498
2017-01-31,-1.1260000000004184,1,-56.30000000002092
2017-02-01,0.0,0,0.0
2017-02-02,0.0,0,0.0
2017-02-03,-1.4853183407326214,2,-74.26591703663107
2017-02-06,0.0,0,0.0
2017-02-07,0.0,0,0.0
2017-02-08,0.0,0,0.0
2017-02-09,3.7731776780683757,2,188.6588839034188
2017-02-10,-0.3599333110530424,1,-17.996665552652118
2017-02-13,-7.17732857798814,4,-358.866428899407
2017-02-14,0.7934112832376996,2,39.67056416188498
2017-02-15,-1.6547372873162014,5,-82.73686436581006
2017-02-16,-0.7498806554444599,2,-37.494032772222994
2017-02-17,0.0,0,0.0
2017-02-20,0.0,0,0.0
2017-02-21,-1.9495111082291658,4,-97.47555541145829
2017-02-22,0.0,0,0.0
2017-02-23,-2.7416014133845894,2,-137.08007066922946
2017-02-24,0.0,0,0.0
2017-02-27,0.0,0,0.0
2017-02-28,-0.89291664638789,1,-44.6458323193945
2017-03-01,9.673999999999763,1,483.69999999998817
2017-03-02,7.513999999999909,1,375.69999999999544
2017-03-03,0.0,0,0.0
