ticker,ep_id,start_ts_et,end_ts_et,n_comp_bars,spot_start,spot_end,datr14_prior,ema9_h,ema21_h,po,po_slope1,po_slope3,phase_zone,ema21_d,ema21_d_slope1,ema21_d_slope3
MSFT,MSFT-053,2025-03-19T09:30:00-04:00,2025-03-19T10:30:00-04:00,1,387.12,386.15,9.3493,384.8543,385.1028,1.48,22.308,28.032,neutral,393.983,-1.0403,-2.3754
MSFT,MSFT-054,2025-03-20T09:30:00-04:00,2025-03-20T10:30:00-04:00,1,390.8353,388.6,9.1172,387.2023,386.2468,34.781,14.764,30.002,neutral_up,393.4272,-0.5557,-2.2203
MSFT,MSFT-055,2025-03-20T13:30:00-04:00,2025-03-24T11:30:00-04:00,12,384.84,392.5766,9.1172,386.5755,386.2733,-6.256,-10.046,-35.122,neutral,393.4272,-0.5557,-2.2203
MSFT,MSFT-056,2025-03-26T14:30:00-04:00,2025-03-27T12:30:00-04:00,5,389.3963,389.82,8.4518,392.0129,391.8226,-24.353,-13.197,-41.433,neutral_down,392.9255,0.2174,0.0999
MSFT,MSFT-057,2025-04-03T14:30:00-04:00,2025-04-03T15:30:00-04:00,1,374.91,373.12,8.741,376.9132,378.4238,-32.887,-1.732,-3.264,neutral_down,388.402,-0.6292,-2.8099
MSFT,MSFT-058,2025-04-08T13:30:00-04:00,2025-04-09T13:30:00-04:00,7,358.3,385.16,10.6588,361.2954,363.8071,-20.962,-7.012,-24.731,neutral,382.0969,-2.4347,-6.3051
MSFT,MSFT-059,2025-04-14T11:30:00-04:00,2025-04-14T12:30:00-04:00,1,385.81,386.31,14.032,386.6106,381.9133,34.306,-12.964,-11.742,neutral_up,381.3678,0.6622,1.6825
MSFT,MSFT-060,2025-04-15T11:30:00-04:00,2025-04-16T12:30:00-04:00,8,388.39,377.49,13.7755,387.6732,384.8405,23.398,0.69,-6.584,neutral,381.9753,0.6075,1.3131
MSFT,MSFT-061,2025-04-28T15:30:00-04:00,2025-04-29T11:30:00-04:00,3,391.16,393.4,12.5784,389.5969,386.4759,55.16,-0.149,21.535,neutral_up,379.0617,1.2558,1.9213
MSFT,MSFT-062,2025-04-29T12:30:00-04:00,2025-04-29T13:30:00-04:00,1,392.61,394.08,12.1158,391.6703,388.5921,54.859,-7.287,-9.054,neutral_up,380.1615,1.0998,3.3021
MSFT,MSFT-063,2025-04-30T09:30:00-04:00,2025-05-01T09:30:00-04:00,7,388.505,431.135,11.5875,391.953,389.8114,20.389,-34.662,-37.444,neutral,381.4177,1.2562,3.6119
MSFT,MSFT-064,2025-05-06T09:30:00-04:00,2025-05-06T10:30:00-04:00,1,434.85,436.34,13.5407,435.9669,430.0319,54.709,-12.908,-32.489,neutral_up,394.8483,4.1172,12.4376
MSFT,MSFT-065,2025-05-06T11:30:00-04:00,2025-05-08T14:30:00-04:00,17,435.9652,442.12,13.5407,436.0263,431.0927,48.994,-4.194,-18.624,neutral_up,394.8483,4.1172,12.4376
MSFT,MSFT-066,2025-05-08T15:30:00-04:00,2025-05-09T10:30:00-04:00,2,438.24,437.39,12.6112,439.4893,436.9443,34.245,-21.762,-27.101,neutral_up,401.5382,3.1952,10.8071
MSFT,MSFT-067,2025-05-15T15:30:00-04:00,2025-05-19T12:30:00-04:00,11,453.05,458.74,10.9366,453.0851,451.0543,27.642,-2.108,-41.862,neutral_up,418.5277,3.4372,10.5643
MSFT,MSFT-068,2025-05-21T11:30:00-04:00,2025-05-23T14:30:00-04:00,17,456.92,451.5,9.7141,456.7531,455.8564,16.016,-0.468,-12.567,neutral,430.521,2.7799,8.8549
MSFT,MSFT-069,2025-05-27T09:30:00-04:00,2025-05-27T12:30:00-04:00,3,457.97,459.08,9.1396,453.4209,453.9116,4.33,39.004,27.878,neutral,435.9794,1.4211,5.4584
MSFT,MSFT-070,2025-05-29T14:30:00-04:00,2025-06-03T12:30:00-04:00,19,458.075,463.05,8.9936,458.2553,457.77,4.777,-0.168,-10.648,neutral,439.9687,1.7411,5.4104
MSFT,MSFT-071,2025-06-04T12:30:00-04:00,2025-06-04T14:30:00-04:00,2,464.72,464.345,8.0115,463.6863,462.2984,44.218,2.863,-5.308,neutral_up,446.6341,1.6506,4.9852
MSFT,MSFT-072,2025-06-04T15:30:00-04:00,2025-06-05T10:30:00-04:00,2,463.89,467.64,8.0115,463.9699,462.7972,31.171,-8.259,-13.046,neutral_up,446.6341,1.6506,4.9852
MSFT,MSFT-073,2025-06-10T09:30:00-04:00,2025-06-11T12:30:00-04:00,10,469.87,474.5715,7.187,471.3647,469.8675,29.393,-29.351,-28.22,neutral_up,453.708,1.9052,5.5052
MSFT,MSFT-074,2025-06-11T13:30:00-04:00,2025-06-11T14:30:00-04:00,1,471.85,472.18,7.0908,472.5539,471.3263,30.752,-22.539,-21.831,neutral_up,455.2737,1.5656,5.3065
MSFT,MSFT-075,2025-06-17T09:30:00-04:00,2025-06-17T10:30:00-04:00,1,476.15,476.82,6.9026,478.0289,477.1072,8.886,-23.229,-30.324,neutral,462.0591,1.7081,5.183
MSFT,MSFT-076,2025-06-17T12:30:00-04:00,2025-06-17T15:30:00-04:00,3,476.615,478.04,6.9026,477.5356,477.0882,-0.963,-6.463,-9.849,neutral,462.0591,1.7081,5.183
MSFT,MSFT-077,2025-06-18T09:30:00-04:00,2025-06-23T14:30:00-04:00,19,478.365,486.47,6.7709,477.6732,477.2741,12.279,4.411,17.457,neutral,463.5119,1.4528,4.6218
MSFT,MSFT-078,2025-06-30T13:30:00-04:00,2025-07-01T14:30:00-04:00,8,498.03,492.29,6.9407,497.0996,495.5272,39.086,1.278,6.405,neutral_up,476.2624,1.9618,6.3067
MSFT,MSFT-079,2025-07-09T10:30:00-04:00,2025-07-09T12:30:00-04:00,2,501.53,501.47,6.4636,498.6043,497.1137,56.104,-0.289,52.556,neutral_up,484.7636,1.1896,4.2851
MSFT,MSFT-080,2025-07-11T14:30:00-04:00,2025-07-15T11:30:00-04:00,11,503.4029,507.31,6.7223,503.0221,501.5326,37.438,-8.668,-5.137,neutral_up,487.8337,1.3686,4.2598
MSFT,MSFT-081,2025-07-16T09:30:00-04:00,2025-07-16T13:30:00-04:00,4,503.73,505.77,6.4164,505.4476,504.34,14.008,-24.561,-51.504,neutral,491.8572,1.3828,4.0235
MSFT,MSFT-082,2025-07-17T09:30:00-04:00,2025-07-17T10:30:00-04:00,1,510.075,511.89,6.3031,506.311,505.2162,45.659,29.99,31.297,neutral_up,493.1002,1.243,3.8723
MSFT,MSFT-083,2025-07-21T12:30:00-04:00,2025-07-22T15:30:00-04:00,10,510.9101,505.46,6.4698,510.5911,509.7374,15.69,1.769,-5.615,neutral,496.185,1.3775,4.3277
MSFT,MSFT-084,2025-07-29T09:30:00-04:00,2025-07-31T09:30:00-04:00,14,514.31,537.7001,6.482,512.6451,512.0664,16.403,17.624,27.312,neutral,502.2612,1.0249,3.3672
MSFT,MSFT-085,2025-08-08T15:30:00-04:00,2025-08-12T12:30:00-04:00,11,522.12,528.17,9.6703,522.0596,523.434,-19.413,1.867,9.495,neutral,514.2407,0.6859,3.3438
MSFT,MSFT-086,2025-08-15T14:30:00-04:00,2025-08-18T11:30:00-04:00,4,523.14,517.19,9.2571,523.5178,523.8723,-4.133,-5.738,2.761,neutral,517.6836,0.4876,2.0863
MSFT,MSFT-087,2025-08-21T15:30:00-04:00,2025-08-26T12:30:00-04:00,18,504.15,500.38,8.8641,505.7374,508.2337,-49.343,-6.388,6.498,neutral_down,516.0359,-1.0576,-1.8618
MSFT,MSFT-088,2025-08-29T15:30:00-04:00,2025-09-02T12:30:00-04:00,4,506.92,501.86,7.8868,507.8877,507.2357,8.557,-13.386,-7.042,neutral,511.6084,-0.1948,-1.7437
MSFT,MSFT-089,2025-09-04T09:30:00-04:00,2025-09-04T12:30:00-04:00,3,505.4802,506.75,7.6942,504.4824,504.783,2.663,6.563,17.023,neutral,510.1514,-0.476,-1.457
MSFT,MSFT-090,2025-09-04T13:30:00-04:00,2025-09-04T15:30:00-04:00,2,507.07,507.98,7.6942,505.8839,505.4425,20.783,2.91,2.09,neutral,510.1514,-0.476,-1.457
MSFT,MSFT-091,2025-09-05T09:30:00-04:00,2025-09-05T11:30:00-04:00,2,499.21,496.845,7.5018,504.9781,505.1737,-19.873,-45.784,-40.656,neutral,509.954,-0.1974,-1.2282
MSFT,MSFT-092,2025-09-09T15:30:00-04:00,2025-09-12T10:30:00-04:00,16,498.45,510.6709,8.2098,498.6917,499.3942,-14.783,0.55,-5.85,neutral,507.6554,-0.9405,-2.496
MSFT,MSFT-093,2025-09-16T15:30:00-04:00,2025-09-22T12:30:00-04:00,25,509.149,515.14,7.9638,511.5603,510.3932,-2.085,-14.81,-44.536,neutral,506.9802,0.847,0.7625
MSFT,MSFT-094,2025-09-24T09:30:00-04:00,2025-09-24T10:30:00-04:00,1,510.05,509.585,7.6859,510.6265,511.3687,-23.522,6.384,2.694,neutral,509.0513,0.0569,1.5487
MSFT,MSFT-095,2025-09-25T12:30:00-04:00,2025-09-29T11:30:00-04:00,13,507.97,515.26,7.5341,508.5989,509.5767,-23.346,0.001,-3.017,neutral,509.1357,0.0844,0.6789
MSFT,MSFT-096,2025-10-01T10:30:00-04:00,2025-10-06T10:30:00-04:00,21,514.55,523.7421,7.4718,515.0522,513.9011,12.255,-4.388,-30.709,neutral,510.4251,0.7515,1.4808
MSFT,MSFT-097,2025-10-08T15:30:00-04:00,2025-10-09T11:30:00-04:00,3,524.83,519.515,8.0936,524.4126,523.5679,15.598,2.722,-0.146,neutral,514.596,0.9374,2.9413
MSFT,MSFT-098,2025-10-09T14:30:00-04:00,2025-10-10T11:30:00-04:00,4,521.52,515.69,7.7912,521.3399,522.1213,-22.799,14.985,9.83,neutral,515.5264,0.9304,3.3539
MSFT,MSFT-099,2025-10-14T15:30:00-04:00,2025-10-20T13:30:00-04:00,26,513.71,517.64,7.9802,513.4907,514.7095,-13.311,1.417,10.204,neutral,515.5466,-0.1577,0.0202
MSFT,MSFT-100,2025-10-21T13:30:00-04:00,2025-10-22T09:30:00-04:00,3,516.015,523.465,7.8687,515.6378,515.1133,5.759,5.85,-6.773,neutral,514.9573,0.1873,-0.2733
MSFT,MSFT-101,2025-10-22T10:30:00-04:00,2025-10-22T11:30:00-04:00,1,522.75,523.005,7.7102,518.745,516.8395,62.629,7.123,47.279,distribution,515.213,0.2557,0.317
MSFT,MSFT-102,2025-10-22T13:30:00-04:00,2025-10-22T14:30:00-04:00,1,519.33,520.01,7.7102,519.6968,517.8362,33.582,-15.905,-29.047,neutral_up,515.213,0.2557,0.317
MSFT,MSFT-103,2025-10-23T09:30:00-04:00,2025-10-23T10:30:00-04:00,1,521.4051,523.1582,7.6966,520.2039,518.5425,31.699,3.001,-1.883,neutral_up,515.6918,0.4788,0.9218
MSFT,MSFT-104,2025-10-24T12:30:00-04:00,2025-10-27T09:30:00-04:00,4,523.785,533.27,7.5283,522.7735,521.227,35.23,-0.038,7.241,neutral_up,516.1371,0.4453,1.1798
MSFT,MSFT-105,2025-11-04T09:30:00-05:00,2025-11-04T10:30:00-05:00,1,514.63,513.32,9.9186,517.1022,520.6112,-45.562,-2.413,-0.182,neutral_down,521.7339,-0.4694,-0.5939
MSFT,MSFT-106,2025-11-04T11:30:00-05:00,2025-11-05T12:30:00-05:00,8,512.47,508.845,9.9186,515.5706,519.2685,-54.216,-3.986,-11.067,neutral_down,521.7339,-0.4694,-0.5939
MSFT,MSFT-107,2025-11-12T15:30:00-05:00,2025-11-13T15:30:00-05:00,7,511.409,503.276,9.4437,508.0104,506.1802,47.853,7.969,37.403,neutral_up,514.4355,-0.5615,-3.3424
MSFT,MSFT-108,2025-11-14T09:30:00-05:00,2025-11-14T15:30:00-05:00,6,505.4173,510.4,9.8473,505.9962,506.2035,-15.981,9.018,-11.883,neutral,513.1709,-0.9895,-1.8262
MSFT,MSFT-109,2025-11-17T09:30:00-05:00,2025-11-18T10:30:00-05:00,8,507.48,492.24,10.1553,508.5592,507.7201,11.025,-13.244,-9.894,neutral,512.919,-0.2519,-1.5165
MSFT,MSFT-110,2025-11-25T09:30:00-05:00,2025-11-26T11:30:00-05:00,9,468.38,486.8,11.1257,473.3566,476.978,-49.888,-16.082,-16.134,neutral_down,500.13,-2.634,-8.442
MSFT,MSFT-111,2025-12-02T11:30:00-05:00,2025-12-03T11:30:00-05:00,7,493.21,482.405,10.7804,489.5679,487.3783,44.807,15.413,29.257,neutral_up,495.5585,-0.8729,-2.4632
MSFT,MSFT-112,2025-12-05T15:30:00-05:00,2025-12-08T10:30:00-05:00,2,483.03,491.48,10.4044,481.3897,481.7141,8.812,7.695,16.519,neutral,492.333,-1.1513,-3.2256
MSFT,MSFT-113,2025-12-12T15:30:00-05:00,2025-12-15T11:30:00-05:00,3,478.35,474.4,10.0285,479.2641,480.8133,-28.642,0.813,2.838,neutral_down,489.7248,-0.6035,-1.7291
MSFT,MSFT-114,2025-12-16T14:30:00-05:00,2025-12-18T10:30:00-05:00,10,476.5365,487.65,9.7203,474.9513,476.3184,-10.475,12.974,21.646,neutral,487.4288,-1.2619,-2.8994
MSFT,MSFT-115,2025-12-22T13:30:00-05:00,2025-12-31T15:30:00-05:00,41,485.875,483.65,9.2165,485.2929,483.932,24.22,0.043,1.283,neutral_up,485.3773,0.0513,-1.0344
MSFT,MSFT-116,2026-01-06T15:30:00-05:00,2026-01-07T09:30:00-05:00,1,478.51,483.4,7.5948,475.4903,476.117,18.495,15.301,55.784,neutral,483.6433,-1.0723,-2.4753
MSFT,MSFT-117,2026-01-12T13:30:00-05:00,2026-01-13T10:30:00-05:00,4,479.14,468.74,7.9351,478.6306,478.6806,2.808,3.621,1.109,neutral,482.4277,-0.3178,-0.7489
MSFT,MSFT-118,2026-01-16T15:30:00-05:00,2026-01-20T13:30:00-05:00,5,459.87,453.1,8.3906,460.4584,461.9171,-18.045,-8.135,-4.509,neutral,476.9658,-2.0056,-4.9858
MSFT,MSFT-119,2026-02-02T15:30:00-05:00,2026-02-03T09:30:00-05:00,1,423.31,412.31,13.4372,426.0511,433.4008,-83.306,0.909,3.705,accumulation,464.2403,-3.388,-5.7363
MSFT,MSFT-120,2026-02-13T13:30:00-05:00,2026-02-23T10:30:00-05:00,32,403.03,386.561,12.9832,403.32,404.6928,-13.184,-1.571,19.925,neutral,431.6339,-2.9754,-8.4473
MSFT,MSFT-121,2026-03-02T09:30:00-05:00,2026-03-02T12:30:00-05:00,3,398.57,400.29,10.9767,395.7189,396.0224,-2.531,25.882,24.458,neutral,409.6563,-1.6926,-3.8278
MSFT,MSFT-122,2026-03-02T14:30:00-05:00,2026-03-02T15:30:00-05:00,1,397.24,398.37,10.9767,397.8401,397.1215,13.583,-12.418,-4.726,neutral,409.6563,-1.6926,-3.8278
MSFT,MSFT-123,2026-03-03T09:30:00-05:00,2026-03-03T12:30:00-05:00,3,393.77,404.59,10.9469,397.1108,396.92,-8.579,-21.083,-34.58,neutral,408.6303,-1.026,-3.6725
MSFT,MSFT-124,2026-03-06T09:30:00-05:00,2026-03-13T12:30:00-04:00,38,411.35,396.58,10.855,409.171,406.6123,41.739,2.437,7.269,neutral_up,408.1449,0.2455,-0.4854
MSFT,MSFT-125,2026-03-17T12:30:00-04:00,2026-03-18T12:30:00-04:00,7,399.81,392.74,9.1992,399.1491,399.6402,-3.105,5.39,-5.536,neutral,405.6227,-0.5663,-2.1597
MSFT,MSFT-126,2026-04-02T15:30:00-04:00,2026-04-08T15:30:00-04:00,21,373.5,374.3,8.8813,371.1771,369.4853,41.328,7.478,15.394,neutral_up,383.029,-1.3579,-5.4856
MSFT,MSFT-127,2026-04-09T09:30:00-04:00,2026-04-09T10:30:00-04:00,1,367.56,368.87,8.7947,372.8471,372.5342,-19.265,-30.131,-50.714,neutral,379.9315,-0.5632,-2.2312
MSFT,MSFT-128,2026-04-09T11:30:00-04:00,2026-04-09T12:30:00-04:00,1,371.31,371.875,8.7947,371.9033,372.1201,-17.229,9.14,-28.095,neutral,379.9315,-0.5632,-2.2312
MSFT,MSFT-129,2026-04-10T09:30:00-04:00,2026-04-10T11:30:00-04:00,2,372.95,372.19,8.6844,372.0964,372.0917,5.484,3.347,21.974,neutral,379.3023,-0.6292,-2.0148
MSFT,MSFT-130,2026-04-13T09:30:00-04:00,2026-04-13T10:30:00-04:00,1,377.48,380.39,8.4648,372.6343,372.2536,24.625,33.79,35.761,neutral_up,378.5357,-0.7666,-1.9589
MSFT,MSFT-131,2026-04-29T09:30:00-04:00,2026-04-30T09:30:00-04:00,7,425.21,401.65,10.2773,426.9044,425.4271,18.404,-20.543,-11.091,neutral,406.7577,2.2602,6.5354
MSFT,MSFT-132,2026-05-05T12:30:00-04:00,2026-05-07T10:30:00-04:00,12,410.145,424.55,11.1293,412.0509,413.508,-30.016,-0.689,-8.808,neutral_down,409.3299,0.437,0.9466
MSFT,MSFT-133,2026-05-14T09:30:00-04:00,2026-05-15T09:30:00-04:00,7,408.875,418.47,10.4714,406.3066,408.1787,-16.308,23.499,29.076,neutral,410.5455,-0.5466,-0.7434
MSFT,MSFT-134,2026-05-19T15:30:00-04:00,2026-05-27T15:30:00-04:00,35,417.6,412.69,10.9739,419.527,419.0543,-8.697,-4.509,-10.106,neutral,412.6081,1.1062,2.0626
MSFT,MSFT-135,2026-05-28T09:30:00-04:00,2026-05-28T10:30:00-04:00,1,425.2563,424.75,10.4275,415.9127,416.053,25.863,55.506,62.768,neutral_up,414.6022,-0.1912,0.3304
MSFT,MSFT-136,2026-06-24T12:30:00-04:00,2026-06-25T09:30:00-04:00,4,370.96,359.855,11.9964,373.1358,374.6698,-24.865,-11.976,-13.897,neutral_down,399.4792,-2.5574,-8.6815
MSFT,MSFT-137,2026-06-30T15:30:00-04:00,2026-07-01T10:30:00-04:00,2,372.83,386.72,13.7839,370.9717,369.7856,19.376,5.761,4.504,neutral,388.4838,-2.0004,-7.9018
MSFT,MSFT-138,2026-07-06T15:30:00-04:00,,-1,386.88,,13.1171,386.6119,384.7795,17.993,2.299,4.284,neutral,387.0586,0.2561,-1.4252
AAPL,AAPL-001,2024-07-16T15:30:00-04:00,2024-07-17T10:30:00-04:00,2,234.81,228.62,4.9822,234.1391,233.1441,31.39,3.48,13.239,neutral_up,219.2124,1.5208,3.9221
AAPL,AAPL-002,2024-07-22T13:30:00-04:00,2024-07-24T11:30:00-04:00,12,225.05,217.905,5.2263,224.6925,225.6349,-18.66,7.806,5.764,neutral,221.8807,0.2449,1.2503
AAPL,AAPL-003,2024-07-26T14:30:00-04:00,2024-07-31T11:30:00-04:00,18,218.605,222.37,5.3818,218.6301,219.568,-19.478,2.474,7.633,neutral,221.5808,-0.4091,-0.4862
AAPL,AAPL-004,2024-08-02T13:30:00-04:00,2024-08-05T10:30:00-04:00,4,223.435,211.17,5.2287,222.2739,221.1837,40.316,-7.803,16.605,neutral_up,220.6592,-0.2379,-0.3284
AAPL,AAPL-005,2024-08-07T14:30:00-04:00,2024-08-08T15:30:00-04:00,8,210.5201,213.34,6.888,210.7279,211.6996,-8.736,-3.059,-9.359,neutral,218.4172,-1.1292,-2.242
AAPL,AAPL-006,2024-08-09T09:30:00-04:00,2024-08-09T13:30:00-04:00,4,214.7,215.28,6.8036,212.9002,212.4395,19.12,8.886,6.557,neutral,217.2484,-0.3908,-2.298
AAPL,AAPL-007,2024-08-09T15:30:00-04:00,2024-08-12T09:30:00-04:00,1,216.3,218.45,6.8036,215.0761,213.8816,34.051,0.765,0.127,neutral_up,217.2484,-0.3908,-2.298
AAPL,AAPL-008,2024-08-19T14:30:00-04:00,2024-08-20T15:30:00-04:00,8,224.93,226.51,5.7346,224.7828,224.2008,15.457,5.174,0.776,neutral,219.2373,0.6863,1.6696
AAPL,AAPL-009,2024-08-21T09:30:00-04:00,2024-08-27T12:30:00-04:00,31,227.225,228.49,5.2704,226.4822,225.6288,42.044,5.163,-7.799,neutral_up,220.4491,0.6061,1.8981
AAPL,AAPL-010,2024-08-28T10:30:00-04:00,2024-08-29T10:30:00-04:00,7,226.81,232.45,4.7953,227.9136,227.3023,17.458,-29.164,-17.472,neutral,222.8288,0.5311,1.5202
AAPL,AAPL-011,2024-09-06T09:30:00-04:00,2024-09-16T10:30:00-04:00,43,222.69,216.5565,4.955,222.5316,223.0405,-7.82,1.452,-3.076,neutral,223.6688,-0.1289,-0.5635
AAPL,AAPL-012,2024-09-23T15:30:00-04:00,2024-09-24T10:30:00-04:00,2,226.45,227.0121,5.1787,227.4116,227.0586,-10.404,-0.94,-11.326,neutral,222.8946,0.5635,1.1121
AAPL,AAPL-013,2024-09-25T12:30:00-04:00,2024-09-27T14:30:00-04:00,16,225.36,227.81,4.9653,226.2964,226.6381,-22.85,-5.099,-18.274,neutral,223.5944,0.3766,1.2633
AAPL,AAPL-014,2024-10-03T15:30:00-04:00,2024-10-09T10:30:00-04:00,23,225.67,228.19,4.8827,225.0216,225.8754,-30.018,24.915,18.241,neutral_down,225.4993,0.1311,0.9923
AAPL,AAPL-015,2024-10-11T13:30:00-04:00,2024-10-14T15:30:00-04:00,9,228.195,231.4,4.5756,228.233,227.844,7.888,2.683,-10.398,neutral,226.0035,0.3027,0.7274
AAPL,AAPL-016,2024-10-22T14:30:00-04:00,2024-10-23T11:30:00-04:00,4,235.7,229.69,4.213,235.1897,234.775,18.52,8.71,21.552,neutral,229.4354,0.7145,1.7569
AAPL,AAPL-017,2024-10-28T09:30:00-04:00,2024-10-28T10:30:00-04:00,1,233.6346,233.55,4.2792,231.974,231.9073,18.686,22.853,14.261,neutral,230.2463,0.1164,0.2268
AAPL,AAPL-018,2024-10-29T15:30:00-04:00,2024-10-30T11:30:00-04:00,3,233.75,231.1999,4.2107,233.671,233.2173,22.668,-5.462,4.213,neutral,230.5412,0.2949,0.4553
AAPL,AAPL-019,2024-11-05T13:30:00-05:00,2024-11-07T11:30:00-05:00,12,223.3301,227.215,4.1162,222.8502,223.7667,-17.514,7.269,14.403,neutral,228.9303,-0.681,-1.8469
AAPL,AAPL-020,2024-11-13T15:30:00-05:00,2024-11-14T09:30:00-05:00,1,225.22,226.57,4.006,225.0953,224.8804,14.577,-5.526,-7.639,neutral,227.2037,-0.2964,-0.6879
AAPL,AAPL-021,2024-11-20T15:30:00-05:00,2024-11-21T14:30:00-05:00,6,229.0,229.27,4.0046,227.7775,227.6551,16.26,19.663,35.979,neutral,227.141,0.1159,0.0115
AAPL,AAPL-022,2024-11-22T09:30:00-05:00,2024-11-22T10:30:00-05:00,1,229.28,229.48,4.0384,228.7921,228.3171,20.333,2.601,-10.121,neutral,227.4191,0.1091,0.394
AAPL,AAPL-023,2024-11-25T12:30:00-05:00,2024-11-25T14:30:00-05:00,2,230.42,230.52,3.9399,230.3156,229.5811,26.604,-6.385,-17.26,neutral_up,227.6301,0.211,0.4891
AAPL,AAPL-024,2024-11-26T09:30:00-05:00,2024-11-26T10:30:00-05:00,1,234.37,235.04,3.9089,231.6008,230.4351,65.731,21.182,39.791,distribution,228.1073,0.4773,0.7974
AAPL,AAPL-025,2024-12-05T15:30:00-05:00,2024-12-09T11:30:00-05:00,10,243.08,246.83,3.6417,242.9174,241.991,38.54,-2.254,-8.235,neutral_up,232.9776,1.0042,2.9391
AAPL,AAPL-026,2024-12-12T09:30:00-05:00,2024-12-12T10:30:00-05:00,1,247.99,248.48,3.6407,247.891,247.1561,12.975,9.077,-39.156,neutral,237.7678,0.8662,3.0569
AAPL,AAPL-027,2024-12-13T09:30:00-05:00,2024-12-13T13:30:00-05:00,4,247.55,247.91,3.5992,247.9214,247.5658,6.009,-6.472,-14.319,neutral,238.6925,0.9247,2.8808
AAPL,AAPL-028,2024-12-16T09:30:00-05:00,2024-12-16T12:30:00-05:00,3,249.04,251.1,3.56,247.9634,247.6687,27.839,13.571,26.301,neutral_up,239.5487,0.8561,2.6471
AAPL,AAPL-029,2024-12-19T10:30:00-05:00,2024-12-19T12:30:00-05:00,2,251.04,250.83,3.8158,251.1098,251.1473,-17.354,15.215,-16.096,neutral,242.319,0.5541,2.7703
AAPL,AAPL-030,2024-12-20T09:30:00-05:00,2024-12-20T11:30:00-05:00,2,249.595,253.735,3.8936,250.3868,250.7426,-18.794,-2.483,-8.797,neutral,243.0036,0.6846,2.4103
AAPL,AAPL-031,2025-01-06T15:30:00-05:00,2025-01-07T14:30:00-05:00,6,245.0,242.01,4.2891,244.8595,245.4783,-12.591,0.641,-4.593,neutral,247.8153,-0.4515,-0.7294
AAPL,AAPL-032,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,1,242.4099,242.71,4.2722,242.9855,244.0394,-42.551,6.31,1.427,neutral_down,247.0712,-0.4881,-1.1956
AAPL,AAPL-033,2025-01-08T13:30:00-05:00,2025-01-08T14:30:00-05:00,1,242.795,242.384,4.2722,242.6107,243.4953,-24.418,9.623,10.213,neutral_down,247.0712,-0.4881,-1.1956
AAPL,AAPL-034,2025-01-15T09:30:00-05:00,2025-01-15T10:30:00-05:00,1,237.9201,237.4007,4.7231,234.6645,235.4724,2.531,37.798,32.631,neutral,243.7112,-1.0431,-2.9645
AAPL,AAPL-035,2025-01-23T15:30:00-05:00,2025-01-27T10:30:00-05:00,9,223.65,228.4938,5.3935,223.4932,224.2867,-20.339,7.105,-4.189,neutral,237.7066,-1.3937,-4.1161
AAPL,AAPL-036,2025-01-30T15:30:00-05:00,2025-02-03T10:30:00-05:00,9,237.56,226.42,5.8898,238.3296,236.7146,34.733,-18.878,-10.298,neutral_up,235.425,0.3925,0.2361
AAPL,AAPL-037,2025-02-06T10:30:00-05:00,2025-02-07T14:30:00-05:00,11,231.515,227.99,6.4197,231.3326,231.5504,0.82,-1.407,6.861,neutral,234.5383,-0.2088,-1.1008
AAPL,AAPL-038,2025-02-10T09:30:00-05:00,2025-02-10T10:30:00-05:00,1,229.8662,229.36,6.2407,229.2958,230.2197,-27.422,20.751,16.133,neutral_down,233.8086,-0.6099,-0.9385
AAPL,AAPL-039,2025-02-19T09:30:00-05:00,2025-02-26T11:30:00-05:00,37,243.93,243.13,5.8877,243.8025,242.3406,39.429,-4.99,-0.958,neutral_up,236.0434,0.8417,2.504
AAPL,AAPL-040,2025-02-28T15:30:00-05:00,2025-03-05T09:30:00-05:00,15,241.84,230.92,5.4207,239.3312,240.4829,-3.679,24.021,48.686,neutral,239.7103,-0.232,0.5192
AAPL,AAPL-041,2025-03-06T12:30:00-05:00,2025-03-07T12:30:00-05:00,7,234.295,240.4285,6.0779,235.3415,236.3416,-21.56,-5.431,-11.742,neutral,239.0833,-0.3263,-0.8206
AAPL,AAPL-042,2025-03-10T09:30:00-04:00,2025-03-10T10:30:00-04:00,1,228.57,226.5087,6.0247,236.4142,236.7358,-33.484,-56.613,-66.898,neutral_down,238.7674,0.0263,-0.6422
AAPL,AAPL-043,2025-03-17T11:30:00-04:00,2025-03-24T10:30:00-04:00,34,211.2,219.1575,6.8213,212.0289,213.8986,-36.375,-1.442,-8.887,neutral_down,230.4891,-1.7109,-5.7108
AAPL,AAPL-044,2025-03-27T11:30:00-04:00,2025-03-28T11:30:00-04:00,7,223.195,218.69,5.9516,222.3687,221.5345,27.675,8.529,21.729,neutral_up,223.9767,-0.2587,-0.6948
AAPL,AAPL-045,2025-04-01T14:30:00-04:00,2025-04-02T09:30:00-04:00,2,221.73,224.04,6.1233,221.6273,221.2269,11.864,-2.505,-12.971,neutral,223.2867,-0.1292,-0.69
AAPL,AAPL-046,2025-04-09T12:30:00-04:00,2025-04-09T13:30:00-04:00,1,188.525,190.8,9.4446,180.6062,183.9504,-3.788,30.177,53.896,neutral,211.2678,-3.8498,-10.2116
