date,open,prev_close,atr_14,call_trigger,put_trigger,call_time,pdc_cross_time,put_time,put_halfhour,opened_above_call,call_to_put_min,pdc_cross_to_put_min,pdc_return,pdc_return_time,pdc_return_min,call_return,call_return_time,call_return_min,bull_gg_return,bull_gg_return_time,down_0382,down_050,down_0618,down_0786,down_100,down_1236,down_1382,down_150,down_1618,down_1786,down_200,down_0382_time,down_0618_time,down_100_time,first_resolution,close,close_zone,lowest_atr_after_put,rebound_atr_after_put,h1_bar_start,h1_close,h1_ema21,h1_phase_oscillator,h1_phase_zone,h1_compression,h1_po_compression,h1_completed_time,h1_po_state
2000-09-06,151.1875,151.25,1.715586273065141,151.65487836044338,150.84512163955662,2000-09-06 09:36:00,2000-09-06 09:43:00,2000-09-06 11:03:00,11:00,False,87.0,80.0,True,2000-09-06 12:48:00,105.0,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2000-09-06 13:29:00,2000-09-06 14:41:00,,pdc_first,149.6875,below_put_trigger,0.91076737120796,0.0364306948483184,2000-09-06 10:00:00,151.125,151.66950838797368,-24.56174061879107,neutral_down,0,0,2000-09-06 11:00:00,bearish_expansion
2000-09-13,148.0,148.75,1.7343359829334033,149.1593032919723,148.3406967080277,2000-09-13 10:34:00,2000-09-13 11:11:00,2000-09-13 11:37:00,11:30,False,63.0,26.0,True,2000-09-13 13:33:00,116.0,True,2000-09-13 14:04:00,147.0,False,,True,False,False,False,False,False,False,False,False,False,False,2000-09-13 13:03:00,,,gg_first,148.875,pdc_to_call,0.3964053140598417,0.3062843677506806,2000-09-13 10:00:00,149.0,149.49282945715726,-43.778004727739905,neutral_down,0,0,2000-09-13 11:00:00,bearish_expansion
2000-09-26,144.375,144.12,2.02715062287465,144.59840754699843,143.64159245300158,2000-09-26 10:03:00,2000-09-26 10:44:00,2000-09-26 11:02:00,11:00,False,59.0,18.0,True,2000-09-26 13:42:00,160.0,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2000-09-26 12:26:00,2000-09-26 14:54:00,,gg_first,142.875,below_put_trigger,0.7374883657534947,0.06412942310899711,2000-09-26 10:00:00,143.8438,144.43509981698585,-18.131139659161533,neutral,0,0,2000-09-26 11:00:00,bearish_expansion
2000-10-04,142.875,142.625,2.2174574486192724,143.14831995787415,142.10168004212585,2000-10-04 09:43:00,2000-10-04 09:50:00,2000-10-04 10:07:00,10:00,False,24.0,17.0,True,2000-10-04 10:20:00,13.0,True,2000-10-04 10:32:00,25.0,True,2000-10-04 12:42:00,True,False,False,False,False,False,False,False,False,False,False,2000-10-04 10:09:00,,,gg_first,143.5625,above_call_trigger,0.3945960724273783,0.7328212773651313,2000-10-04 09:00:00,142.7812,144.03422285013397,-44.60681008441189,neutral_down,0,0,2000-10-04 10:00:00,bearish_expansion
2000-10-06,143.875,143.875,2.3617714735543722,144.43237806775883,143.31762193224117,2000-10-06 09:38:00,2000-10-06 09:57:00,2000-10-06 10:27:00,10:00,False,49.0,30.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,True,False,False,2000-10-06 10:29:00,2000-10-06 10:36:00,2000-10-06 10:47:00,gg_only,141.0,below_put_trigger,1.7465703376423796,-0.26463186933975447,2000-10-06 09:00:00,144.125,143.89726758632582,7.486242725573854,neutral,1,1,2000-10-06 10:00:00,compression
2000-10-10,140.0938,140.4375,2.3568973419933106,140.99372777271043,139.88127222728957,2000-10-10 09:58:00,2000-10-10 10:25:00,2000-10-10 11:53:00,11:30,False,115.0,88.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2000-10-10 12:07:00,2000-10-10 14:23:00,,gg_only,138.875,below_put_trigger,0.7955374069938265,-0.06631599824700005,2000-10-10 10:00:00,140.125,141.28131251393256,-34.261655379638114,neutral_down,0,0,2000-10-10 11:00:00,bearish_expansion
2000-10-12,137.2812,136.5625,2.6247043408003528,137.1819302244289,135.9430697755711,2000-10-12 09:32:00,2000-10-12 09:39:00,2000-10-12 09:55:00,09:30,True,23.0,16.0,False,,,False,,,False,,True,True,True,True,True,True,True,False,False,False,False,2000-10-12 09:56:00,2000-10-12 09:59:00,2000-10-12 10:19:00,gg_only,133.1562,below_put_trigger,1.4406575023406076,-0.16668544079391162,2000-10-11 16:00:00,136.5312,138.5075762669557,-52.31233363131426,neutral_down,0,0,2000-10-11 17:00:00,bearish_expansion
2000-10-17,138.4375,137.4688,2.7943985556626725,138.1282780591364,136.80932194086358,2000-10-17 09:31:00,2000-10-17 10:02:00,2000-10-17 10:20:00,10:00,True,49.0,18.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2000-10-17 11:09:00,2000-10-17 12:05:00,2000-10-17 14:09:00,gg_only,135.4688,below_put_trigger,1.0959782361015786,-0.07829949652550566,2000-10-17 09:00:00,137.625,137.0448294352685,26.895747789365913,neutral_up,0,0,2000-10-17 10:00:00,bullish_expansion
2000-10-26,137.125,136.9062,3.1424695691566678,137.64782281832098,136.16457718167905,2000-10-26 10:16:00,2000-10-26 10:24:00,2000-10-26 10:31:00,10:30,False,15.0,7.0,True,2000-10-26 15:25:00,294.0,True,2000-10-26 15:50:00,319.0,False,,True,True,True,True,False,False,False,False,False,False,False,2000-10-26 10:51:00,2000-10-26 11:07:00,,gg_first,136.625,put_to_pdc,0.9148855499566707,0.23866579564087062,2000-10-26 09:00:00,137.0625,138.15234913373942,-41.78583740313119,neutral_down,0,0,2000-10-26 10:00:00,bearish_expansion
2000-11-17,137.3125,137.75,2.9193795109099567,138.43897356457475,137.06102643542525,2000-11-17 10:06:00,2000-11-17 10:48:00,2000-11-17 11:15:00,11:00,False,69.0,27.0,False,,,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2000-11-17 11:22:00,2000-11-17 11:31:00,,gg_only,137.4688,put_to_pdc,0.6850770831698444,-0.07494743289877667,2000-11-17 10:00:00,137.0625,138.19584983768337,-32.93272994375946,neutral_down,1,1,2000-11-17 11:00:00,compression
2000-11-21,134.875,134.6875,2.907685394611136,135.37371375312821,134.00128624687179,2000-11-21 09:35:00,2000-11-21 09:51:00,2000-11-21 10:06:00,10:00,False,31.0,15.0,True,2000-11-21 10:31:00,25.0,True,2000-11-21 10:41:00,35.0,True,2000-11-21 14:11:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,135.1562,pdc_to_call,0.3761411059212203,0.5158742423716046,2000-11-21 09:00:00,134.8438,136.16195030005312,-45.4139483407578,neutral_down,0,0,2000-11-21 10:00:00,bearish_expansion
2000-11-28,135.125,135.5,2.790248908149955,136.1584987423234,134.8415012576766,2000-11-28 10:00:00,2000-11-28 10:17:00,2000-11-28 10:46:00,10:30,False,46.0,29.0,True,2000-11-28 13:51:00,185.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2000-11-28 11:19:00,,,gg_first,133.8125,below_put_trigger,0.6047847541740924,0.1343966120386872,2000-11-28 09:00:00,136.0,135.2840126005072,25.428976109748273,neutral_up,0,0,2000-11-28 10:00:00,bullish_expansion
2000-12-13,139.25,137.75,2.925378426735823,138.44038930870965,137.05961069129035,2000-12-13 09:31:00,2000-12-13 10:39:00,2000-12-13 11:00:00,11:00,True,89.0,21.0,True,2000-12-13 11:35:00,35.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2000-12-13 15:25:00,,,pdc_first,136.5312,below_put_trigger,0.5020888875696313,0.14955330086581942,2000-12-13 10:00:00,137.25,137.6411230586484,0.49209016384505677,neutral,0,0,2000-12-13 11:00:00,bullish_expansion
2000-12-29,134.0625,133.5938,2.808739163807359,134.25666244265852,132.93093755734145,2000-12-29 09:36:00,2000-12-29 10:05:00,2000-12-29 11:23:00,11:00,False,107.0,78.0,True,2000-12-29 12:11:00,48.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2000-12-29 15:17:00,,,pdc_first,132.25,below_put_trigger,0.6119471762091588,0.0,2000-12-29 10:00:00,133.5,132.8698935026812,35.16140773246718,neutral_up,1,1,2000-12-29 11:00:00,compression
2001-01-19,136.1875,135.0312,2.8773909289561312,135.71026425923367,134.35213574076636,2001-01-19 09:31:00,2001-01-19 09:54:00,2001-01-19 10:11:00,10:00,True,40.0,17.0,True,2001-01-19 14:34:00,263.0,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2001-01-19 10:16:00,,,gg_first,134.4688,put_to_pdc,0.4018223552332746,0.07604110995073039,2001-01-19 09:00:00,134.75,134.2630471747073,31.39912803798569,neutral_up,1,1,2001-01-19 10:00:00,compression
2001-02-14,132.6,132.12,2.156507661567497,132.62893580812994,131.61106419187007,2001-02-14 09:31:00,2001-02-14 09:36:00,2001-02-14 10:01:00,10:00,False,30.0,25.0,True,2001-02-14 14:17:00,256.0,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2001-02-14 10:21:00,2001-02-14 10:39:00,,gg_first,132.15,pdc_to_call,0.6770205485561689,0.1391138113471493,2001-02-14 09:00:00,131.85,132.97124320154984,-46.21101590002408,neutral_down,0,0,2001-02-14 10:00:00,bearish_expansion
2001-02-20,131.04,130.46,2.2526812436092545,130.9916327734918,129.92836722650821,2001-02-20 09:31:00,2001-02-20 10:01:00,2001-02-20 11:01:00,11:00,True,90.0,60.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2001-02-20 11:14:00,2001-02-20 11:23:00,2001-02-20 15:36:00,gg_only,128.32,below_put_trigger,1.0210055268693685,-0.18644448751528214,2001-02-20 10:00:00,130.05,131.3726792600209,-54.21682109945259,neutral_down,0,0,2001-02-20 11:00:00,bearish_expansion
2001-02-22,126.35,125.6,2.4139955620916544,126.16970295265362,125.03029704734637,2001-02-22 09:31:00,2001-02-22 09:51:00,2001-02-22 10:10:00,10:00,True,39.0,19.0,True,2001-02-22 11:45:00,95.0,True,2001-02-22 13:16:00,186.0,True,2001-02-22 14:04:00,True,True,True,True,True,False,False,False,False,False,False,2001-02-22 10:15:00,2001-02-22 10:26:00,2001-02-22 10:36:00,gg_first,125.52,put_to_pdc,1.0687674992096945,0.3893959105647776,2001-02-22 09:00:00,125.2,128.2124864683023,-86.43173582118979,accumulation,0,0,2001-02-22 10:00:00,bearish_expansion
2001-03-13,119.4,118.44,2.7268622790363812,119.08353949785258,117.79646050214741,2001-03-13 09:31:00,2001-03-13 09:38:00,2001-03-13 11:33:00,11:30,True,122.0,115.0,True,2001-03-13 12:11:00,38.0,True,2001-03-13 13:20:00,107.0,True,2001-03-13 14:57:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,120.2,above_call_trigger,0.333716890286653,0.7334437149157236,2001-03-13 10:00:00,118.78,121.07276858201735,-77.2742662533361,accumulation,0,0,2001-03-13 11:00:00,bearish_expansion
2001-05-02,127.41,126.94,2.7361378454753673,127.58572853153218,126.29427146846781,2001-05-02 09:30:00,2001-05-02 09:50:00,2001-05-02 10:19:00,10:00,False,49.0,29.0,True,2001-05-02 13:35:00,196.0,True,2001-05-02 14:39:00,260.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,126.89,put_to_pdc,0.34354994268817085,0.25218027707961455,2001-05-02 09:00:00,126.8,126.02105868434764,44.40264480302589,neutral_up,0,0,2001-05-02 10:00:00,bullish_expansion
2001-05-24,129.47,129.29,2.1553383699290567,129.79865985530324,128.78134014469674,2001-05-24 09:51:00,2001-05-24 10:21:00,2001-05-24 10:56:00,10:30,False,65.0,35.0,True,2001-05-24 14:38:00,222.0,True,2001-05-24 15:10:00,254.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,129.7,pdc_to_call,0.34333356206354637,0.2783785638353125,2001-05-24 09:00:00,129.84,130.1419537749212,-35.76140455618469,neutral_down,0,0,2001-05-24 10:00:00,bearish_expansion
2001-06-04,126.8,126.64,1.9810699480046172,127.10753250772909,126.17246749227091,2001-06-04 09:34:00,2001-06-04 09:55:00,2001-06-04 10:38:00,10:30,False,64.0,43.0,True,2001-06-04 11:33:00,55.0,True,2001-06-04 15:03:00,265.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,127.18,above_call_trigger,0.28267553125221456,0.3180099726587378,2001-06-04 09:00:00,126.59,126.33890580525606,12.91653573490662,neutral,1,1,2001-06-04 10:00:00,compression
2001-07-10,120.29,120.1,1.9427720079799524,120.55849419388326,119.64150580611673,2001-07-10 09:48:00,2001-07-10 10:03:00,2001-07-10 10:17:00,10:00,False,29.0,14.0,True,2001-07-10 10:39:00,22.0,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2001-07-10 11:38:00,2001-07-10 13:58:00,,pdc_first,118.35,below_put_trigger,0.9728367467910849,0.015441853123668595,2001-07-10 09:00:00,120.35,120.24035690389869,-6.0143644608484506,neutral,0,0,2001-07-10 10:00:00,bearish_expansion
2001-07-11,118.1,118.35,1.9325740074099556,118.80608746574875,117.89391253425124,2001-07-11 10:14:00,2001-07-11 10:38:00,2001-07-11 11:01:00,11:00,False,47.0,23.0,True,2001-07-11 12:00:00,59.0,True,2001-07-11 12:00:00,59.0,False,,True,True,True,False,False,False,False,False,False,False,False,2001-07-11 11:08:00,2001-07-11 11:18:00,,gg_first,118.27,put_to_pdc,0.651980206278697,0.24837341191569795,2001-07-11 10:00:00,117.91,119.17880903366876,-60.82808047016397,neutral_down,0,0,2001-07-11 11:00:00,bearish_expansion
2001-08-15,119.23,119.11,1.746869279352948,119.52226114992729,118.69773885007271,2001-08-15 09:36:00,2001-08-15 10:17:00,2001-08-15 10:44:00,10:30,False,68.0,27.0,True,2001-08-15 14:32:00,228.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2001-08-15 11:35:00,,,gg_first,118.28,below_put_trigger,0.543830045687156,0.011449053593411498,2001-08-15 09:00:00,119.23,119.32777974976685,-3.5038471780215565,neutral,1,1,2001-08-15 10:00:00,compression
2001-08-29,117.13,116.64,1.7607303737515454,117.05553236820536,116.22446763179464,2001-08-29 09:30:00,2001-08-29 10:02:00,2001-08-29 10:08:00,10:00,True,38.0,6.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2001-08-29 10:16:00,2001-08-29 10:35:00,,gg_only,115.39,below_put_trigger,0.8348808096425948,-0.18174276128274608,2001-08-29 09:00:00,116.79,117.51534200146304,-58.87656328976208,neutral_down,0,0,2001-08-29 10:00:00,bearish_expansion
2001-09-05,113.7,113.65,1.911823984920811,114.10119046044132,113.1988095395587,2001-09-05 09:58:00,2001-09-05 10:02:00,2001-09-05 10:11:00,10:00,False,13.0,9.0,True,2001-09-05 10:33:00,22.0,True,2001-09-05 14:52:00,281.0,False,,True,True,True,True,False,False,False,False,False,False,False,2001-09-05 10:22:00,2001-09-05 13:10:00,,gg_first,113.6,put_to_pdc,0.889203197265264,0.2615303521368419,2001-09-05 09:00:00,113.95,114.30684955194472,-30.614804623798992,neutral_down,0,0,2001-09-05 10:00:00,bearish_expansion
2001-09-19,104.1,103.82,2.733636926210542,104.46513831458569,103.1748616854143,2001-09-19 10:05:00,2001-09-19 10:20:00,2001-09-19 10:44:00,10:30,False,39.0,24.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,True,True,False,2001-09-19 10:55:00,2001-09-19 11:12:00,2001-09-19 12:00:00,gg_only,102.02,below_put_trigger,1.9241765245290188,-0.20485529538711586,2001-09-19 09:00:00,104.19,105.3695410510267,-40.22064085039887,neutral_down,0,0,2001-09-19 10:00:00,bearish_expansion
2001-09-26,102.35,101.48,2.9004578732884556,102.16450805809608,100.79549194190393,2001-09-26 09:30:00,2001-09-26 09:50:00,2001-09-26 11:53:00,11:30,True,143.0,123.0,False,,,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,neither,101.0,put_to_pdc,0.3620118084354514,-0.131013797338548,2001-09-26 10:00:00,101.56,100.75067672931614,30.595135071083025,neutral_up,1,1,2001-09-26 11:00:00,compression
2001-10-17,111.07,110.06,2.3986215997884,110.62607469755007,109.49392530244994,2001-10-17 09:30:00,2001-10-17 10:09:00,2001-10-17 10:12:00,10:00,True,42.0,3.0,True,2001-10-17 10:34:00,22.0,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2001-10-17 12:47:00,2001-10-17 13:33:00,,pdc_first,107.9,below_put_trigger,0.9005171971229418,0.20011493269398903,2001-10-17 09:00:00,110.81,109.6550070330229,48.673343547347336,neutral_up,0,0,2001-10-17 10:00:00,bullish_expansion
2001-11-01,106.6,106.27,2.3586598449537526,106.82664372340908,105.71335627659091,2001-11-01 09:32:00,2001-11-01 10:02:00,2001-11-01 10:17:00,10:00,False,45.0,15.0,True,2001-11-01 10:27:00,10.0,True,2001-11-01 10:32:00,15.0,True,2001-11-01 10:41:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,108.67,above_call_trigger,0.24590235054066079,1.1616766215196808,2001-11-01 09:00:00,106.58,106.76445468280306,-25.255188772886058,neutral_down,1,1,2001-11-01 10:00:00,compression
2001-11-14,115.17,114.39,2.1823216034774937,114.90502789842068,113.87497210157932,2001-11-14 09:30:00,2001-11-14 10:16:00,2001-11-14 10:50:00,10:30,True,80.0,34.0,True,2001-11-14 11:20:00,30.0,True,2001-11-14 15:23:00,273.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,114.62,pdc_to_call,0.311594770869902,0.27951883857446785,2001-11-14 09:00:00,114.9,113.39370211117787,71.65890021601507,distribution,0,0,2001-11-14 10:00:00,bullish_expansion
2001-11-16,115.08,114.6,2.086032402998451,115.09230364710763,114.10769635289236,2001-11-16 09:30:00,2001-11-16 09:37:00,2001-11-16 11:47:00,11:30,False,137.0,130.0,False,,,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2001-11-16 13:17:00,,,gg_only,114.31,put_to_pdc,0.5752547267602918,-0.100669577183049,2001-11-16 10:00:00,114.57,114.43553979024954,11.082708798852074,neutral,1,1,2001-11-16 11:00:00,compression
2001-12-12,114.55,114.19,1.7915586174318452,114.61280783371392,113.76719216628608,2001-12-12 10:04:00,2001-12-12 10:24:00,2001-12-12 10:52:00,10:30,False,48.0,28.0,True,2001-12-12 15:39:00,287.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2001-12-12 11:45:00,,,gg_first,114.29,pdc_to_call,0.6028270520939758,0.07814424749366397,2001-12-12 09:00:00,114.48,114.99117263730798,-40.34755958220131,neutral_down,0,0,2001-12-12 10:00:00,bearish_expansion
2002-01-07,117.7,117.41,1.458279034265958,117.75415385208676,117.06584614791323,2002-01-07 09:30:00,2002-01-07 10:02:00,2002-01-07 11:26:00,11:00,False,116.0,84.0,False,,,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2002-01-07 11:53:00,,,gg_only,116.74,below_put_trigger,0.5828788455618522,-0.034286990915401355,2002-01-07 10:00:00,117.51,116.92205012826525,42.507547722896305,neutral_up,0,0,2002-01-07 11:00:00,bullish_expansion
2002-01-29,113.85,113.63,1.6106377764043764,114.01011051523143,113.24988948476856,2002-01-29 09:52:00,2002-01-29 10:10:00,2002-01-29 10:28:00,10:00,False,36.0,18.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,True,True,True,2002-01-29 10:57:00,2002-01-29 11:09:00,2002-01-29 12:01:00,gg_only,110.28,below_put_trigger,2.2227219878029123,-0.2048877809985915,2002-01-29 09:00:00,113.83,113.60193102550357,23.64504479932615,neutral_up,1,1,2002-01-29 10:00:00,compression
2002-01-30,110.39,110.28,1.852020792375492,110.71707690700062,109.84292309299938,2002-01-30 09:52:00,2002-01-30 10:06:00,2002-01-30 10:11:00,10:00,False,19.0,5.0,True,2002-01-30 11:06:00,55.0,True,2002-01-30 14:00:00,229.0,True,2002-01-30 14:06:00,True,True,True,True,True,False,False,False,False,False,False,2002-01-30 10:25:00,2002-01-30 11:55:00,2002-01-30 12:04:00,gg_first,113.2818,above_call_trigger,1.0151073939016722,1.6792468058692591,2002-01-30 09:00:00,110.6,111.8062466357022,-93.494163972991,accumulation,0,0,2002-01-30 10:00:00,bearish_expansion
2002-02-05,109.4,109.69,1.9730644250061542,110.15564320430146,109.22435679569854,2002-02-05 10:44:00,2002-02-05 10:51:00,2002-02-05 11:32:00,11:30,False,48.0,41.0,True,2002-02-05 11:59:00,27.0,True,2002-02-05 14:29:00,177.0,True,2002-02-05 14:39:00,True,False,False,False,False,False,False,False,False,False,False,2002-02-05 15:34:00,,,pdc_first,109.27,put_to_pdc,0.4510749820027922,0.4054606579800362,2002-02-05 10:00:00,109.44,110.81455709298268,-59.85821758990444,neutral_down,0,0,2002-02-05 11:00:00,bearish_expansion
2002-02-06,109.65,109.27,1.9521312517914284,109.73070297542277,108.80929702457722,2002-02-06 09:39:00,2002-02-06 09:41:00,2002-02-06 10:28:00,10:00,False,49.0,47.0,True,2002-02-06 12:46:00,138.0,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2002-02-06 10:36:00,2002-02-06 10:49:00,,gg_first,108.7,below_put_trigger,0.6198353716685817,0.14855558494536653,2002-02-06 09:00:00,109.3,110.06089441938384,-39.42256730967745,neutral_down,0,0,2002-02-06 10:00:00,bearish_expansion
2002-02-07,108.72,108.7,1.9341218766634696,109.15645276289258,108.24354723710742,2002-02-07 10:01:00,2002-02-07 10:14:00,2002-02-07 10:29:00,10:00,False,28.0,15.0,True,2002-02-07 10:39:00,10.0,True,2002-02-07 11:05:00,36.0,True,2002-02-07 11:12:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,108.38,put_to_pdc,0.2791964697341378,0.59975537942888,2002-02-07 09:00:00,108.99,109.20090418746997,-25.050350844887163,neutral_down,1,1,2002-02-07 10:00:00,compression
2002-02-26,111.6,111.5,1.9030806811367893,111.94912704074828,111.05087295925172,2002-02-26 09:57:00,2002-02-26 10:02:00,2002-02-26 10:09:00,10:00,False,12.0,7.0,True,2002-02-26 13:43:00,214.0,True,2002-02-26 15:21:00,312.0,False,,True,False,False,False,False,False,False,False,False,False,False,2002-02-26 10:18:00,,,gg_first,111.36,put_to_pdc,0.48868133086426957,0.24171334644898848,2002-02-26 09:00:00,111.92,110.4676885083323,78.54810864777104,distribution,0,0,2002-02-26 10:00:00,bullish_expansion
2002-03-05,115.33,115.93,1.937033388880604,116.38713987977583,115.47286012022418,2002-03-05 10:05:00,2002-03-05 10:17:00,2002-03-05 10:24:00,10:00,False,19.0,7.0,False,,,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2002-03-05 10:35:00,,,gg_only,115.21,below_put_trigger,0.4956032278590635,-0.00516253362353451,2002-03-05 09:00:00,115.7,114.43223099419299,85.61415434280036,distribution,0,0,2002-03-05 10:00:00,bullish_expansion
2002-03-07,117.36,116.81,1.9460134832695017,117.2692591820516,116.3507408179484,2002-03-07 09:30:00,2002-03-07 09:54:00,2002-03-07 10:36:00,10:30,True,66.0,42.0,False,,,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2002-03-07 10:38:00,2002-03-07 14:39:00,,gg_only,116.33,below_put_trigger,0.6372001071219107,-0.08735807920219767,2002-03-07 09:00:00,116.55,115.91008366025426,40.30286588958984,neutral_up,1,1,2002-03-07 10:00:00,compression
2002-03-18,117.1,116.79,1.6854726476710782,117.18777154485038,116.39222845514963,2002-03-18 09:31:00,2002-03-18 11:11:00,2002-03-18 11:24:00,11:00,False,113.0,13.0,True,2002-03-18 15:07:00,223.0,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2002-03-18 11:55:00,,,gg_first,116.76,put_to_pdc,0.4093807164141332,0.1483263465268573,2002-03-18 10:00:00,116.95,116.57663614495328,37.531677576760764,neutral_up,0,0,2002-03-18 11:00:00,bullish_expansion
2002-04-09,113.18,112.8,1.5309799512354925,113.16131126849157,112.43868873150842,2002-04-09 09:30:00,2002-04-09 10:07:00,2002-04-09 11:08:00,11:00,True,98.0,61.0,False,,,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2002-04-09 13:53:00,,,gg_only,112.07,below_put_trigger,0.5682634833316433,-0.019595292528678317,2002-04-09 10:00:00,112.67,112.75531951159022,10.63459969429762,neutral,1,1,2002-04-09 11:00:00,compression
2002-04-15,111.62,111.33,1.5880333295303244,111.70477586576915,110.95522413423085,2002-04-15 09:31:00,2002-04-15 09:50:00,2002-04-15 10:33:00,10:30,False,62.0,43.0,False,,,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2002-04-15 10:50:00,2002-04-15 11:40:00,,gg_only,110.63,below_put_trigger,0.7115719670280494,-0.02518838821337737,2002-04-15 09:00:00,111.35,111.52815561054675,-12.335897085717985,neutral,0,0,2002-04-15 10:00:00,bearish_expansion
2002-04-18,112.9,113.05,1.6731119624555837,113.44485442313952,112.65514557686048,2002-04-18 10:00:00,2002-04-18 10:04:00,2002-04-18 10:22:00,10:00,False,22.0,18.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2002-04-18 10:28:00,2002-04-18 11:58:00,2002-04-18 12:17:00,gg_only,112.75,put_to_pdc,1.1356084007739744,-0.04183820423903728,2002-04-18 09:00:00,113.4,112.86067376133946,30.849694916534816,neutral_up,1,1,2002-04-18 10:00:00,compression
2002-04-26,109.79,109.44,1.612655475501845,109.82058669221843,109.05941330778157,2002-04-26 09:30:00,2002-04-26 10:04:00,2002-04-26 10:19:00,10:00,False,49.0,15.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2002-04-26 10:30:00,2002-04-26 11:04:00,,gg_only,107.95,below_put_trigger,0.9549466847658561,-0.2046314324498263,2002-04-26 09:00:00,109.68,109.86227320342259,-15.159680356416944,neutral,0,0,2002-04-26 10:00:00,bearish_expansion
2002-05-02,109.1,108.96,1.6728520157176237,109.35479307570935,108.56520692429064,2002-05-02 09:46:00,2002-05-02 10:07:00,2002-05-02 11:30:00,11:30,False,104.0,83.0,True,2002-05-02 11:46:00,16.0,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2002-05-02 15:24:00,,,pdc_first,108.8,put_to_pdc,0.4543139457999006,0.07173378091577735,2002-05-02 10:00:00,109.15,108.4984630173239,44.80479535565945,neutral_up,0,0,2002-05-02 11:00:00,bullish_expansion
2002-05-21,110.11,109.64,1.8078525924169238,110.06665321181039,109.21334678818961,2002-05-21 09:30:00,2002-05-21 10:59:00,2002-05-21 11:08:00,11:00,True,98.0,9.0,False,,,False,,,False,,True,True,True,False,False,False,False,False,False,False,False,2002-05-21 14:42:00,2002-05-21 15:04:00,,gg_only,108.48,below_put_trigger,0.7301480250861024,-0.12722276194682236,2002-05-21 10:00:00,109.64,109.98497464432732,-17.970091853325407,neutral,0,0,2002-05-21 11:00:00,bearish_expansion
2002-05-22,108.22,108.48,1.7587202643871438,108.89505798239537,108.06494201760464,2002-05-22 10:02:00,2002-05-22 10:43:00,2002-05-22 11:46:00,11:30,False,104.0,63.0,True,2002-05-22 12:38:00,52.0,True,2002-05-22 15:43:00,237.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,109.05,above_call_trigger,0.2729257231634095,0.36390096421787665,2002-05-22 10:00:00,108.45,109.20171161548632,-56.357295033871864,neutral_down,0,0,2002-05-22 11:00:00,bearish_expansion
2002-06-12,101.71,101.82,1.8709032409463084,102.26153316486332,101.37846683513666,2002-06-12 09:56:00,2002-06-12 10:58:00,2002-06-12 11:41:00,11:30,False,105.0,43.0,True,2002-06-12 13:11:00,90.0,True,2002-06-12 13:23:00,102.0,True,2002-06-12 15:33:00,True,True,False,False,False,False,False,False,False,False,False,2002-06-12 11:48:00,,,gg_first,102.61,above_call_trigger,0.5558812327856981,0.5291561735171639,2002-06-12 10:00:00,101.71,102.86951953984045,-57.65096621459389,neutral_down,0,0,2002-06-12 11:00:00,bearish_expansion
