trading_week_end,weekly_bar_ts,cohort,outcome,open,prev_close,prev_atr14,put_trigger,pivot,call_trigger,dgg_open,ugg_open,week_low,week_high,tap_time,tap_price,pivot_time,call_time,ugg_time,dgg_time,mae_atr,mfe_atr,po_weekly_prev,po_weekly_zone,po_weekly_slope,po_weekly_bilbo,q_band_at_trigger,q_band_at_tap
2000-11-24,2000-11-26,opened_below_trigger,breakdown,135.75,137.4688,6.248973030548372,135.99404236479057,137.4688,138.9435576352094,135.0816923023305,139.85590769766947,132.4375,136.375,2000-11-20 09:32:00,135.75,,,,2000-11-20 10:38:00,0.5300871013215614,0.10001643421161537,-27.997167477921778,mid,falling,mid_falling,,
2000-12-01,2000-12-03,intraweek_cross,reversion_only,136.4688,134.8438,6.161996385509203,133.38956885301982,134.8438,136.29803114698015,132.48991738073548,137.1976826192645,129.75,136.6875,2000-11-29 10:08:00,133.38956885301982,2000-11-29 10:40:00,,,2000-11-30 09:34:00,0.5906476773629371,0.4084116558228432,-33.911782257001896,mid,falling,mid_falling,,
2000-12-08,2000-12-10,non_tap,no_tap,131.875,131.875,6.217389500829974,130.40769607780413,131.875,133.34230392219587,129.49995721068294,134.25004278931706,131.5,139.125,,,,,,,,,-42.13235308968996,mid,falling,mid_falling,,
2000-12-15,2000-12-17,gap_through_cross,breakdown,137.375,137.6562,6.317933107913547,136.1651677865324,137.6562,139.14723221346762,135.24274955277704,140.06965044722298,130.5625,139.5625,2000-12-14 09:32:00,135.875,,,,2000-12-14 10:32:00,0.8408604379406632,0.0989247574047839,-29.72529969683554,mid,rising,mid_rising,,
2000-12-22,2000-12-24,gap_through_cross,breakdown,132.0625,131.4375,6.509509314491151,129.90125580178008,131.4375,132.97374419821992,128.95086744186437,133.92413255813563,125.5312,134.9688,2000-12-20 09:32:00,128.625,,,,2000-12-20 09:32:00,0.4752739185905665,0.3408551847465067,-36.97753568096499,mid,falling,mid_falling,,
2000-12-29,2000-12-31,non_tap,no_tap,130.8438,130.8438,6.7186586491703535,129.2581965587958,130.8438,132.4294034412042,128.2772723960169,133.41032760398306,130.2812,134.2812,,,,,,,,,-39.30624230019248,mid,falling,mid_falling,,
2001-01-05,2001-01-07,intraweek_cross,breakdown,132.0,132.25,6.524468745658186,130.71022537602468,132.25,133.78977462397532,129.75765293915856,134.74234706084144,127.5625,136.0,2001-01-02 10:10:00,130.71022537602468,2001-01-03 13:15:00,2001-01-03 13:17:00,2001-01-03 13:17:00,2001-01-02 11:05:00,0.48244929951107307,0.8107594396088549,-35.87580570247678,mid,rising,mid_rising,,
2001-01-12,2001-01-14,intraweek_cross,breakdown,129.875,130.25,6.66111383525403,128.67797713488005,130.25,131.82202286511995,127.70545451493297,132.79454548506703,127.6875,133.7188,2001-01-08 12:54:00,128.67797713488005,2001-01-09 09:31:00,2001-01-11 09:36:00,2001-01-11 10:44:00,2001-01-08 14:57:00,0.14869542232380709,0.7567537486660738,-36.93250551601035,mid,falling,mid_falling,,
2001-01-19,2001-01-21,non_tap,no_tap,132.0,131.9062,6.616127132735884,130.34479399667435,131.9062,133.46760600332567,129.3788394352949,134.43356056470512,131.5,136.1875,,,,,,,,,-32.058642616014865,mid,rising,mid_rising,,
2001-01-26,2001-01-28,non_tap,no_tap,134.25,134.4688,6.478368051826179,132.939905139769,134.4688,135.99769486023098,131.9940634042024,136.94353659579758,133.5625,137.3125,,,,,,,,,-22.655425985851696,mid,rising,mid_rising,,
2001-02-02,2001-02-04,non_tap,no_tap,135.5,135.7812,6.283484619552881,134.29829762978554,135.7812,137.2641023702145,133.38090887533082,138.1814911246692,135.0,138.7,,,,,,,,,-14.373650484673655,mid,rising,mid_rising,,
2001-02-09,2001-02-11,intraweek_cross,breakdown,134.8,135.08,6.098950003870531,133.64064779908657,135.08,136.51935220091346,132.75020109852147,137.40979890147855,131.26,136.7,2001-02-08 15:46:00,133.64064779908657,,,,2001-02-09 10:02:00,0.39033731996093785,0.02120892954219252,-11.781620326829081,mid,rising,mid_rising,,
2001-02-16,2001-02-18,gap_through_cross,breakdown,131.7,131.83,6.051882146451208,130.40175581343752,131.83,133.2582441865625,129.51818102005566,134.14181897994436,129.51,134.17,2001-02-16 13:33:00,130.4,,,,2001-02-16 14:26:00,0.14706168733340358,0.09749033205247996,-18.23709579760744,mid,falling,mid_falling,,
2001-02-23,2001-02-25,intraweek_cross,breakdown,131.04,130.46,5.952461993133264,129.05521896962057,130.46,131.86478103037945,128.1861595186231,132.73384048137692,121.8,131.14,2001-02-20 12:08:00,129.05521896962057,,,,2001-02-20 15:36:00,1.2188601923019688,0.11672162395676408,-24.017134712801894,mid,falling,mid_falling,,
2001-03-02,2001-03-04,intraweek_cross,reversion_only,125.8,124.89,6.194428993623744,123.4281147575048,124.89,126.3518852424952,122.52372812443573,127.25627187556427,121.75,127.84,2001-02-28 15:04:00,123.4281147575048,2001-02-28 15:42:00,,,2001-03-01 10:58:00,0.27090709397624446,0.3586908889878808,-38.6478420515854,mid,falling,mid_falling,,
2001-03-09,2001-03-11,non_tap,no_tap,124.15,123.72,6.186969779793477,122.25987513196874,123.72,125.18012486803126,121.35657754411889,126.0834224558811,123.11,127.3,,,,,,,,,-46.435900220222265,mid,falling,mid_falling,,
2001-03-16,2001-03-18,intraweek_cross,breakdown,122.34,123.67,6.044329081236801,122.24353833682812,123.67,125.09646166317188,121.36106629096754,125.97893370903246,114.81,122.5,2001-03-12 09:33:00,122.24353833682812,,,,2001-03-12 09:39:00,1.2298368002337587,0.0027234889018506346,-48.572193433817915,mid,falling,mid_falling,,
2001-03-23,2001-03-25,intraweek_cross,breakdown,115.76,115.31,6.245448432577029,113.83607416991183,115.31,116.78392583008818,112.92423869875557,117.69576130124443,108.04,118.46,2001-03-21 09:36:00,113.83607416991183,,,,2001-03-21 15:26:00,0.9280477186680113,0.22799416974781306,-66.8745988944483,low,falling,bear_bilbo,,
2001-03-30,2001-04-01,non_tap,no_tap,115.7,114.25,6.543630687392955,112.70570315777526,114.25,115.79429684222474,111.75033307741589,116.74966692258411,113.7,118.65,,,,,,,,,-72.8442467782815,low,falling,bear_bilbo,,
2001-04-06,2001-04-08,intraweek_cross,breakdown,116.3,116.12,6.429799924007744,114.60256721793418,116.12,117.63743278206583,113.66381642902904,118.57618357097097,109.3,117.38,2001-04-02 13:47:00,114.60256721793418,,,,2001-04-03 09:31:00,0.8246861925104897,0.13801872415225502,-68.47427909942796,low,rising,low_rising,,
2001-04-13,2001-04-15,non_tap,no_tap,114.0,113.05,6.547671358007191,111.5047495595103,113.05,114.59525044048969,110.54878954124125,115.55121045875875,112.78,118.99,,,,,,,,,-69.9549891694121,low,falling,bear_bilbo,,
2001-04-20,2001-04-22,intraweek_cross,full_rotation,118.29,118.55,6.523551975292392,117.01044173383099,118.55,120.089558266169,116.0580031454383,121.04199685456169,116.91,126.0,2001-04-16 15:18:00,117.01044173383099,2001-04-17 10:04:00,2001-04-18 09:30:00,2001-04-18 09:30:00,,0.015396786016484332,1.378015887696839,-54.7940934945166,mid,rising,mid_rising,,
2001-04-27,2001-04-29,intraweek_cross,breakdown,123.65,124.5,6.706869691342936,122.91717875284307,124.5,126.08282124715693,121.937975777907,127.062024222093,120.95,125.68,2001-04-23 10:47:00,122.91717875284307,2001-04-26 10:19:00,,,2001-04-23 15:27:00,0.2933080324167107,0.4119390079582309,-31.478065393485444,mid,rising,mid_rising,,
2001-05-04,2001-05-06,gap_through_cross,continuation,126.45,125.55,6.56566471338987,124.00050312763999,125.55,127.09949687236,123.04191607948506,128.05808392051492,123.44,127.69,2001-05-04 09:40:00,123.65,2001-05-04 11:01:00,2001-05-04 15:22:00,,,0.031984575692958955,0.5406916367142852,-17.105765499350554,mid,rising,mid_rising,,
2001-05-11,2001-05-13,gap_through_cross,reversion_only,127.0,126.95,6.4002600910048795,125.43953861852285,126.95,128.46046138147716,124.50510064523614,129.39489935476388,124.4,127.5,2001-05-09 09:30:00,125.25,2001-05-10 09:31:00,,,2001-05-11 15:07:00,0.13280710282299468,0.35154821335498826,-6.513217912985779,mid,rising,mid_rising,,
2001-05-18,2001-05-20,non_tap,no_tap,124.9,124.82,6.164527227361673,123.36517157434264,124.82,126.27482842565735,122.46515059914783,127.17484940085215,124.46,130.08,,,,,,,,,-6.566693149616983,mid,falling,mid_falling,,
2001-05-25,2001-05-27,intraweek_cross,no_resolution,129.84,129.62,6.12563242540727,128.17435074760388,129.62,131.06564925239613,127.28000841349443,131.9599915865056,128.01,132.09,2001-05-25 15:19:00,128.17435074760388,,,,,0.026830004837086436,0.0678540962843501,5.560993780296669,mid,rising,mid_rising,,
2001-06-01,2001-06-03,gap_through_cross,breakdown,128.22,128.23,5.979515823592466,126.81883426563216,128.23,129.6411657343678,125.94582495538766,130.5141750446123,125.0,128.34,2001-05-30 09:31:00,126.59,,,,2001-05-30 11:11:00,0.2659078171056229,0.08361881041057305,7.495155204660545,mid,rising,mid_rising,,
2001-06-08,2001-06-10,non_tap,no_tap,126.8,126.64,5.790978979050148,125.27332896094417,126.64,128.00667103905585,124.42784603000284,128.85215396999715,126.08,129.23,,,,,,,,,4.01309621805949,mid,falling,mid_falling,,
2001-06-15,2001-06-17,intraweek_cross,breakdown,126.71,127.0,5.6023376234037086,125.67784832087672,127.0,128.32215167912327,124.85990702785978,129.14009297214022,120.4,126.99,2001-06-11 11:24:00,125.67784832087672,,,,2001-06-12 09:33:00,0.9420796595386463,0.1895908012909017,3.2296759643388713,mid,falling,mid_falling,,
2001-06-22,2001-06-24,non_tap,no_tap,121.65,121.62,5.673599221732014,120.28103058367125,121.62,122.95896941632876,119.45268509729837,123.78731490270164,120.89,124.31,,,,,,,,,-11.654643447701762,mid,falling,mid_falling,,
2001-06-29,2001-07-01,gap_through_cross,breakdown,123.28,122.75,5.512627848751157,121.44901982769473,122.75,124.05098017230527,120.64417616177705,124.85582383822295,120.57,124.01,2001-06-26 09:30:00,120.9,2001-06-28 09:56:00,,,2001-06-26 09:33:00,0.05986255721484472,0.5641592513277576,-15.136920064382332,mid,falling,mid_falling,,
2001-07-06,2001-07-08,gap_through_cross,breakdown,122.8,123.2,5.3645830024117895,121.93395841143082,123.2,124.46604158856918,121.1507292930787,125.24927070692131,119.05,124.32,2001-07-06 09:30:00,121.31,,,,2001-07-06 09:43:00,0.42128157938538047,0.0335534001280377,-14.994327574077483,mid,rising,mid_rising,,
2001-07-13,2001-07-15,intraweek_cross,breakdown,119.49,119.19,5.35782707366809,117.92555281061433,119.19,120.45444718938566,117.14331005785878,121.23668994214121,117.09,122.32,2001-07-11 09:47:00,117.92555281061433,2001-07-12 09:30:00,2001-07-12 10:38:00,2001-07-12 15:28:00,2001-07-11 11:18:00,0.15594993998981246,0.8201920534133851,-25.596430635338134,mid,falling,mid_falling,,
2001-07-20,2001-07-22,intraweek_cross,breakdown,121.77,121.9,5.348696568406083,120.63770760985616,121.9,123.16229239014385,119.85679791086888,123.94320208913113,119.83,122.98,2001-07-16 13:32:00,120.63770760985616,2001-07-17 14:49:00,,,2001-07-17 09:54:00,0.15101017594214805,0.4379183526654691,-21.60343196406155,mid,rising,mid_rising,,
2001-07-27,2001-07-29,intraweek_cross,breakdown,121.8,121.44,5.191646813519935,120.2147713520093,121.44,122.6652286479907,119.45679091723538,123.42320908276461,116.75,121.88,2001-07-23 10:46:00,120.2147713520093,,,,2001-07-23 15:43:00,0.6673742410570837,0.21866446019293365,-20.391088486529195,mid,rising,mid_rising,,
2001-08-03,2001-08-05,non_tap,no_tap,121.19,121.04,5.187243469697083,119.81581054115149,121.04,122.26418945884852,119.05847299457572,123.02152700542429,120.3,123.25,,,,,,,,,-20.08892319090085,mid,rising,mid_rising,,
2001-08-10,2001-08-12,intraweek_cross,breakdown,121.35,121.87,5.0274403647187205,120.68352407392639,121.87,123.05647592607362,119.94951778067745,123.79048221932256,117.34,121.51,2001-08-06 10:48:00,120.68352407392639,,,,2001-08-07 09:43:00,0.6650549447369636,0.1027313878645096,-16.822903196414224,mid,rising,mid_rising,,
2001-08-17,2001-08-19,intraweek_cross,breakdown,119.6,119.44,4.991908910095955,118.26190949721735,119.44,120.61809050278265,117.53309079634334,121.34690920365665,116.01,120.35,2001-08-15 11:48:00,118.26190949721735,,,,2001-08-16 09:42:00,0.4511118968262693,0.1738995078670142,-21.993104384696046,mid,falling,mid_falling,,
2001-08-24,2001-08-26,non_tap,no_tap,116.8,116.64,4.945343987946243,115.47289881884468,116.64,117.80710118115532,114.75087859660454,118.52912140339546,115.78,119.1,,,,,,,,,-32.03839027909032,mid,falling,mid_falling,,
2001-08-31,2001-09-02,intraweek_cross,breakdown,118.97,119.0,4.829247988807226,117.8602974746415,119.0,120.1397025253585,117.15522726827564,120.84477273172436,112.93,119.2,2001-08-28 10:01:00,117.8602974746415,,,,2001-08-28 10:46:00,1.020924476454402,0.0040798330100590115,-28.203624511701726,mid,rising,mid_rising,,
2001-09-07,2001-09-09,intraweek_cross,reversion_only,113.85,113.92,4.932158846749568,112.75601051216711,113.92,115.0839894878329,112.03591532054166,115.80408467945834,108.69,116.17,2001-09-05 09:38:00,112.75601051216711,2001-09-05 09:52:00,,,2001-09-05 13:20:00,0.8243875833088237,0.29074276242703107,-40.553127567896944,mid,falling,mid_falling,,
2001-09-14,2001-09-16,opened_below_trigger,continuation,107.7,109.13,5.1141475005531705,107.92306118986944,109.13,110.33693881013055,107.17639565478868,111.08360434521131,107.7,110.35,2001-09-10 09:30:00,107.7,2001-09-10 10:01:00,2001-09-10 12:26:00,,,0.0,0.5181704281531486,-57.65868005775867,mid,falling,mid_falling,,
2001-09-21,2001-09-23,opened_below_dgg,gap_through_stop,101.0,109.83,4.938136964799373,108.66459967630735,109.83,110.99540032369265,107.94363167944664,111.71636832055336,93.8,106.4,2001-09-17 09:35:00,101.0,,,,2001-09-17 09:35:00,1.458039752911658,1.0935298146837442,-61.87658236118542,low,falling,bear_bilbo,,
2001-09-28,2001-09-30,non_tap,no_tap,99.72,96.85,5.730412895885133,95.4976225565711,96.85,98.20237744342889,94.66098227377188,99.03901772622811,99.06,104.31,,,,,,,,,-91.14736562009521,low,falling,bear_bilbo,,
2001-10-05,2001-10-07,intraweek_cross,full_rotation,103.9,104.25,5.853954831893338,102.86846665967317,104.25,105.63153334032683,102.01378925421675,106.48621074578325,102.83,108.75,2001-10-01 10:46:00,102.86846665967317,2001-10-01 13:47:00,2001-10-03 11:09:00,2001-10-03 11:52:00,,0.0065710550863158895,1.0047110900622662,-80.00099495128086,low,rising,low_rising,,
2001-10-12,2001-10-14,intraweek_cross,full_rotation,106.27,107.26,5.858672343900957,105.87735332683938,107.26,108.64264667316063,105.02198716462983,109.49801283537018,105.52,110.3,2001-10-08 10:09:00,105.87735332683938,2001-10-08 11:16:00,2001-10-11 09:30:00,2001-10-11 09:34:00,,0.060995615706586195,0.754888891809202,-63.48848474807571,low,rising,low_rising,,
2001-10-19,2001-10-21,intraweek_cross,continuation,108.63,109.52,5.781624319336603,108.15553666063656,109.52,110.88446333936344,107.31141951001341,111.72858048998658,106.01,111.15,2001-10-15 10:13:00,108.15553666063656,2001-10-16 09:30:00,2001-10-17 09:30:00,,2001-10-18 12:03:00,0.3710958274235873,0.517927691937452,-47.45888166760943,mid,rising,mid_rising,,
2001-10-26,2001-10-28,non_tap,no_tap,107.3,107.55,5.735794010812561,106.19635261344823,107.55,108.90364738655177,105.3589266878696,109.7410733121304,106.74,111.48,,,,,,,,,-43.3335228825042,mid,rising,mid_rising,,
2001-11-02,2001-11-04,intraweek_cross,breakdown,110.16,110.77,5.664665867183093,109.43313885534478,110.77,112.10686114465521,108.60609763873606,112.93390236126393,105.56,110.55,2001-10-29 10:05:00,109.43313885534478,,,,2001-10-29 13:29:00,0.6837365073521626,0.08241636057651278,-31.099767427016324,mid,rising,mid_rising,,
2001-11-09,2001-11-11,non_tap,no_tap,110.12,109.06,5.632189733812871,107.73080322282017,109.06,110.38919677717983,106.90850352168349,111.21149647831652,109.85,114.08,,,,,,,,,-28.774971985303523,mid,rising,mid_rising,,
2001-11-16,2001-11-18,opened_below_trigger,reversion_only,111.0,112.44,5.5884618956833805,111.12112299261872,112.44,113.75887700738127,110.30520755584895,114.57479244415104,110.0,115.4,2001-11-12 09:30:00,111.0,2001-11-12 09:31:00,2001-11-13 10:13:00,2001-11-14 09:30:00,2001-11-12 09:31:00,0.17894011244353591,0.7873364947515591,-17.34046521674382,mid,rising,mid_rising,,
2001-11-23,2001-11-25,non_tap,no_tap,114.92,114.31,5.575000331705997,112.99429992171738,114.31,115.62570007828262,112.1803498732883,116.4396501267117,113.51,115.8,,,,,,,,,-6.279029359845258,mid,rising,mid_rising,,
2001-11-30,2001-12-02,intraweek_cross,breakdown,115.75,115.68,5.340357450869854,114.41967564159472,115.68,116.94032435840529,113.63998345376773,117.72001654623229,113.0,116.9,2001-11-28 10:02:00,114.41967564159472,,,,2001-11-28 15:16:00,0.2658390668893298,0.14050077458449237,3.0167453848508177,mid,rising,mid_rising,,
2001-12-07,2001-12-09,intraweek_cross,full_rotation,113.65,114.3,5.237474775807723,113.06395595290938,114.3,115.53604404709061,112.29928463564144,116.30071536435855,113.01,118.0,2001-12-03 10:00:00,113.06395595290938,2001-12-04 14:35:00,2001-12-05 09:30:00,2001-12-05 10:00:00,,0.010301902198861743,0.9424473163843319,3.2227015053081995,mid,rising,mid_rising,,
2001-12-14,2001-12-16,intraweek_cross,breakdown,115.85,116.45,5.219798006107171,115.21812767055872,116.45,117.68187232944129,114.45603716166707,118.44396283833294,112.0,116.39,2001-12-10 12:11:00,115.21812767055872,,,,2001-12-11 15:36:00,0.616523410828063,0.09614784496528264,9.415917344523482,mid,rising,mid_rising,,
2001-12-21,2001-12-23,non_tap,no_tap,112.99,112.9,5.164812434242373,111.68110426551881,112.9,114.1188957344812,110.92704165011942,114.87295834988059,112.9,115.92,,,,,,,,,1.4642598639535356,mid,falling,mid_falling,,
2001-12-28,2001-12-30,non_tap,no_tap,114.83,114.66,5.011611546082204,113.4772596751246,114.66,115.8427403248754,112.74556438939659,116.5744356106034,114.61,116.75,,,,,,,,,3.0141462744373317,mid,rising,mid_rising,,
2002-01-04,2002-01-06,intraweek_cross,breakdown,116.15,116.21,4.806496435647761,115.07566684118713,116.21,117.34433315881286,114.37391836158255,118.04608163841743,113.81,117.98,2001-12-31 15:58:00,115.07566684118713,2002-01-03 09:48:00,2002-01-04 09:30:00,,2002-01-02 10:00:00,0.26332420259384953,0.604251599412965,8.556228243806505,mid,rising,mid_rising,,
2002-01-11,2002-01-13,intraweek_cross,reversion_only,117.7,117.41,4.761032404530063,116.2863963525309,117.41,118.53360364746909,115.59128562146951,119.22871437853048,114.71,117.99,2002-01-08 10:55:00,116.2863963525309,2002-01-09 10:12:00,,,2002-01-09 15:38:00,0.3311038906248538,0.3137142368634071,14.566512694462475,mid,rising,mid_rising,,
2002-01-18,2002-01-20,intraweek_cross,breakdown,114.65,114.77,4.655244375635058,113.67136232735012,114.77,115.86863767264987,112.9916966485074,116.54830335149259,112.67,115.39,2002-01-16 11:06:00,113.67136232735012,,,,2002-01-18 14:53:00,0.21510413773144163,0.1350385977458199,8.25643033271381,mid,falling,mid_falling,,
2002-01-25,2002-01-27,non_tap,no_tap,113.75,113.05,4.5170126345182675,111.98398501825369,113.05,114.1160149817463,111.32450117361402,114.77549882638597,112.02,114.25,,,,,,,,,-0.7294410480802114,mid,falling,mid_falling,,
2002-02-01,2002-02-03,intraweek_cross,breakdown,113.9,113.59,4.353654589195535,112.56253751694986,113.59,114.61746248305015,111.92690394692731,115.2530960530727,108.4,114.19,2002-01-29 11:10:00,112.56253751694986,,,,2002-01-29 12:02:00,0.956101921195132,0.1995938045261203,-3.0671720412043006,mid,falling,mid_falling,,
2002-02-08,2002-02-10,intraweek_cross,breakdown,112.23,112.6,4.456250689967282,111.54832483716771,112.6,113.65167516283228,110.8977122364325,114.30228776356749,108.06,112.23,2002-02-04 09:48:00,111.54832483716771,,,,2002-02-04 11:42:00,0.7827936711507855,0.06320900291055086,-7.299856289303168,mid,falling,mid_falling,,
2002-02-15,2002-02-17,non_tap,no_tap,110.05,109.92,4.462232783541047,108.86691306308431,109.92,110.97308693691569,108.21542707668732,111.62457292331268,109.82,112.97,,,,,,,,,-17.98490672912655,mid,falling,mid_falling,,
2002-02-22,2002-02-24,intraweek_cross,breakdown,110.23,110.83,4.368501870430973,109.79903355857829,110.83,111.86096644142171,109.16123228549537,112.49876771450462,107.82,110.63,2002-02-19 10:15:00,109.79903355857829,,,,2002-02-19 14:03:00,0.4530233973284423,0.19021771446322616,-19.147660338095125,mid,falling,mid_falling,,
2002-03-01,2002-03-03,non_tap,no_tap,109.74,109.37,4.271466022543047,108.36193401867985,109.37,110.37806598132016,107.73829997938856,111.00170002061145,109.7,113.73,,,,,,,,,-24.19439574393008,mid,falling,mid_falling,,
2002-03-08,2002-03-10,non_tap,no_tap,113.89,113.66,4.277789878075686,112.65044158877413,113.66,114.66955841122586,112.02588426657509,115.2941157334249,113.65,117.9,,,,,,,,,-10.174210200456724,mid,rising,mid_rising,,
2002-03-15,2002-03-17,intraweek_cross,reversion_only,116.89,116.93,4.275804886784566,115.92091004671884,116.93,117.93908995328117,115.2966425332483,118.56335746675171,115.63,117.9,2002-03-13 13:52:00,115.92091004671884,2002-03-15 14:59:00,,,,0.06803632401889502,0.24067748190798308,8.249275440493948,mid,rising,mid_rising,,
2002-03-22,2002-03-24,intraweek_cross,breakdown,117.1,116.79,4.132533109157098,115.81472218623892,116.79,117.76527781376109,115.21137235230199,118.36862764769802,114.12,117.74,2002-03-20 14:04:00,115.81472218623892,,,,2002-03-21 09:32:00,0.4100928272017131,0.037574487526065105,16.15565341275937,mid,rising,mid_rising,,
2002-03-29,2002-03-31,intraweek_cross,breakdown,115.09,115.09,4.095923601360162,114.12336203007901,115.09,116.056637969921,113.52535718428042,116.65464281571958,113.38,115.77,2002-03-25 12:22:00,114.12336203007901,2002-03-28 09:39:00,,,2002-03-25 15:52:00,0.18148825574582472,0.4020187215831315,12.824283612873728,mid,falling,mid_falling,,
2002-04-05,2002-04-07,intraweek_cross,reversion_only,114.23,114.91,3.9740719155487216,113.9721190279305,114.91,115.84788097206949,113.39190452826038,116.42809547173961,112.16,115.1,2002-04-01 09:40:00,113.9721190279305,2002-04-01 15:05:00,,,2002-04-03 10:31:00,0.45598546438994114,0.283809904812394,10.173139963658073,mid,falling,mid_falling,,
2002-04-12,2002-04-14,opened_below_trigger,continuation,111.32,112.53,3.9002096358666702,111.60955052593546,112.53,113.45044947406454,111.04011991909893,114.01988008090107,110.5,113.54,2002-04-08 09:30:00,111.32,2002-04-08 14:03:00,2002-04-10 15:45:00,,2002-04-11 13:04:00,0.2102451089959886,0.5692001731354894,-0.6754022344833484,mid,falling,mid_falling,,
2002-04-19,2002-04-21,intraweek_cross,full_rotation,111.62,111.33,3.838766090447623,110.42405120265435,111.33,112.23594879734564,109.86359135344901,112.79640864655099,110.2,113.67,2002-04-15 11:26:00,110.42405120265435,2002-04-16 09:30:00,2002-04-16 09:47:00,2002-04-16 11:13:00,,0.05836542195469524,0.8455708737822967,-10.396070385558762,mid,falling,mid_falling,,
2002-04-26,2002-04-28,intraweek_cross,breakdown,112.38,112.85,3.81242565541565,111.9502675453219,112.85,113.74973245467808,111.39365339963122,114.30634660036877,107.9,112.43,2002-04-22 10:00:00,111.9502675453219,,,,2002-04-22 11:57:00,1.0623859745483537,0.023536840528452542,-8.364330865080321,mid,rising,mid_rising,,
2002-05-03,2002-05-05,intraweek_cross,full_rotation,107.93,107.95,3.8936809657431026,107.03109129208462,107.95,108.86890870791538,106.46261387108613,109.43738612891387,106.63,109.53,2002-04-29 14:44:00,107.03109129208462,2002-04-30 11:16:00,2002-05-01 14:26:00,2002-05-02 09:49:00,,0.10301082590316483,0.6417856855507584,-26.06796037826969,mid,falling,mid_falling,,
2002-05-10,2002-05-12,intraweek_cross,breakdown,107.64,107.67,3.8227037539043103,106.76784191407859,107.67,108.57215808592142,106.20972716600855,109.13027283399146,105.2,109.36,2002-05-06 14:31:00,106.76784191407859,2002-05-08 09:38:00,2002-05-08 11:23:00,2002-05-08 14:49:00,2002-05-06 15:28:00,0.4101395282010208,0.6780954666638546,-34.409372071054776,mid,falling,mid_falling,,
2002-05-17,2002-05-19,non_tap,no_tap,106.22,105.98,3.846796342911145,105.07215606307297,105.98,106.88784393692704,104.51052379700795,107.44947620299206,105.79,111.17,,,,,,,,,-43.171620043151464,mid,falling,mid_falling,,
2002-05-24,2002-05-26,intraweek_cross,breakdown,110.64,111.11,3.9563108898460633,110.17631062999632,111.11,112.04368937000368,109.5986892400788,112.6213107599212,108.0,110.69,2002-05-20 09:37:00,110.17631062999632,,,,2002-05-20 11:02:00,0.5500858477987307,0.07676074465813723,-24.89226650632184,mid,rising,mid_rising,,
2002-05-31,2002-06-02,intraweek_cross,breakdown,109.05,108.78,3.895860111999916,107.86057701356802,108.78,109.69942298643198,107.29178143721603,110.26821856278397,105.9,109.13,2002-05-28 10:47:00,107.86057701356802,,,,2002-05-29 10:33:00,0.5032462555647469,0.1795297999221381,-24.56032198363833,mid,rising,mid_rising,,
2002-06-07,2002-06-09,intraweek_cross,breakdown,107.09,107.22,3.848298675428493,106.31180151259888,107.22,108.12819848740112,105.74994990598631,108.69005009401369,101.72,107.6,2002-06-03 10:39:00,106.31180151259888,,,,2002-06-03 12:07:00,1.1932029969289217,0.025517376815921478,-29.571198559255826,mid,falling,mid_falling,,
2002-06-14,2002-06-16,intraweek_cross,breakdown,103.24,103.26,3.9934201986121716,102.31755283312754,103.26,104.20244716687247,101.73451348413016,104.78548651586985,98.5,104.54,2002-06-11 15:15:00,102.31755283312754,,,,2002-06-12 09:30:00,0.9559607161936641,0.17089290205664662,-44.958203753906204,mid,falling,mid_falling,,
2002-06-21,2002-06-23,intraweek_cross,breakdown,101.92,101.29,4.139604470139874,100.313053345047,101.29,102.26694665495302,99.70867109240658,102.87132890759344,98.68,104.74,2002-06-21 09:30:00,100.313053345047,,,,2002-06-21 11:35:00,0.39449501922868707,0.14903516976156064,-56.15057121475835,mid,falling,mid_falling,,
2002-06-28,2002-06-30,intraweek_cross,breakdown,98.61,99.19,4.276775579415597,98.18068096325791,99.19,100.19931903674208,97.55627172866323,100.82372827133676,95.19,100.89,2002-06-24 11:35:00,98.18068096325791,2002-06-24 13:36:00,2002-06-24 14:30:00,2002-06-25 10:33:00,2002-06-24 11:55:00,0.6992840535407704,0.6334957227548292,-65.14368864920908,low,falling,bear_bilbo,,
2002-07-05,2002-07-07,intraweek_cross,breakdown,99.18,99.25,4.378434466600197,98.21668946588235,99.25,100.28331053411765,97.57743803375872,100.92256196624128,93.72,99.8,2002-07-01 12:16:00,98.21668946588235,2002-07-05 12:51:00,,,2002-07-01 15:28:00,1.0270085118743324,0.29994979806958666,-65.2803473915707,low,falling,bear_bilbo,,
2002-07-12,2002-07-14,intraweek_cross,breakdown,98.98,99.31,4.49997486184304,98.24800593260504,99.31,100.37199406739497,97.59100960277596,101.02899039722405,90.32,99.7,2002-07-08 10:51:00,98.24800593260504,,,,2002-07-08 15:37:00,1.7617889379404217,0.11822156428160013,-61.37003866886482,mid,rising,mid_rising,,
2002-07-19,2002-07-21,intraweek_cross,breakdown,91.64,92.46,4.84854808599711,91.31574265170468,92.46,93.6042573482953,90.6078546311491,94.31214536885089,84.3,93.3,2002-07-15 09:35:00,91.31574265170468,2002-07-17 09:30:00,,,2002-07-15 09:39:00,1.4469780493600877,0.4092477403753026,-76.33136213675559,low,falling,bear_bilbo,,
