level,hour_bucket,n,p_beyond,p_behind,p_last,p_ambig,avg_min_to_beyond,med_min_to_beyond,avg_min_to_behind,med_min_to_behind
+1.236,10:00-11:00,65,0.6307692307692307,0.2923076923076923,0.015384615384615385,0.06153846153846154,62.926829268292686,24.0,66.94736842105263,51.0
+1.236,11:00-12:00,46,0.6086956521739131,0.34782608695652173,0.043478260869565216,0.0,73.28571428571429,73.5,98.8125,88.5
+1.236,12:00-13:00,56,0.48214285714285715,0.35714285714285715,0.14285714285714285,0.017857142857142856,85.77777777777777,90.0,89.85,79.5
+1.236,13:00-14:00,58,0.5,0.25862068965517243,0.1896551724137931,0.05172413793103448,60.0,54.0,64.8,60.0
+1.236,14:00-15:00,78,0.48717948717948717,0.28205128205128205,0.19230769230769232,0.038461538461538464,32.76315789473684,33.0,31.772727272727273,13.5
+1.236,15:00-16:00,106,0.29245283018867924,0.16981132075471697,0.5377358490566038,0.0,17.225806451612904,15.0,19.166666666666668,13.5
+1.382,09:30-10:00,39,0.6410256410256411,0.28205128205128205,0.0,0.07692307692307693,4.56,0.0,4.090909090909091,3.0
+1.382,10:00-11:00,45,0.35555555555555557,0.5777777777777777,0.0,0.06666666666666667,44.4375,16.5,29.076923076923077,15.0
+1.382,11:00-12:00,31,0.3870967741935484,0.5806451612903226,0.0,0.03225806451612903,44.25,52.5,46.833333333333336,19.5
+1.382,12:00-13:00,23,0.43478260869565216,0.5217391304347826,0.0,0.043478260869565216,37.2,15.0,39.5,36.0
+1.382,13:00-14:00,29,0.41379310344827586,0.4482758620689655,0.034482758620689655,0.10344827586206896,34.0,27.0,31.615384615384617,21.0
+1.382,14:00-15:00,60,0.45,0.43333333333333335,0.03333333333333333,0.08333333333333333,22.333333333333332,18.0,26.307692307692307,13.5
+1.382,15:00-16:00,84,0.36904761904761907,0.2857142857142857,0.34523809523809523,0.0,12.387096774193548,9.0,11.25,6.0
+1.50,09:30-10:00,26,0.6153846153846154,0.3076923076923077,0.0,0.07692307692307693,6.5625,0.0,4.5,3.0
+1.50,10:00-11:00,24,0.20833333333333334,0.6666666666666666,0.0,0.125,35.4,24.0,22.125,1.5
+1.50,11:00-12:00,11,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,19.2,18.0,12.0,9.0
+1.50,12:00-13:00,19,0.2631578947368421,0.6842105263157895,0.0,0.05263157894736842,14.4,12.0,36.46153846153846,21.0
+1.50,13:00-14:00,22,0.2727272727272727,0.6363636363636364,0.045454545454545456,0.045454545454545456,63.5,42.0,27.214285714285715,18.0
+1.50,14:00-15:00,39,0.358974358974359,0.5897435897435898,0.0,0.05128205128205128,24.642857142857142,21.0,19.82608695652174,9.0
+1.50,15:00-16:00,64,0.234375,0.546875,0.21875,0.0,8.6,9.0,6.6,0.0
+1.618,09:30-10:00,17,0.4117647058823529,0.47058823529411764,0.0,0.11764705882352941,1.7142857142857142,0.0,4.5,3.0
+1.618,10:00-11:00,18,0.2222222222222222,0.6666666666666666,0.05555555555555555,0.05555555555555555,76.5,40.5,46.0,6.0
+1.618,11:00-12:00,6,0.16666666666666666,0.8333333333333334,0.0,0.0,24.0,24.0,44.4,0.0
+1.618,12:00-13:00,9,0.5555555555555556,0.4444444444444444,0.0,0.0,55.2,36.0,2.25,3.0
+1.618,13:00-14:00,9,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,9.0,9.0,15.0,13.5
+1.618,14:00-15:00,22,0.3181818181818182,0.5,0.09090909090909091,0.09090909090909091,20.142857142857142,18.0,19.09090909090909,3.0
+1.618,15:00-16:00,58,0.25862068965517243,0.5,0.22413793103448276,0.017241379310344827,13.4,12.0,10.448275862068966,6.0
+1.786,09:30-10:00,11,0.5454545454545454,0.2727272727272727,0.0,0.18181818181818182,29.0,3.0,3.0,3.0
+1.786,10:00-11:00,6,0.3333333333333333,0.5,0.0,0.16666666666666666,13.5,13.5,105.0,69.0
+1.786,11:00-12:00,5,0.0,1.0,0.0,0.0,,,102.0,105.0
+1.786,12:00-13:00,9,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,55.0,18.0,49.2,15.0
+1.786,13:00-14:00,4,0.0,0.5,0.0,0.5,,,79.5,79.5
+1.786,14:00-15:00,10,0.3,0.5,0.1,0.1,25.0,12.0,7.8,0.0
+1.786,15:00-16:00,34,0.17647058823529413,0.38235294117647056,0.38235294117647056,0.058823529411764705,9.5,9.0,8.76923076923077,9.0
+2.00,09:30-10:00,6,0.0,0.8333333333333334,0.0,0.16666666666666666,,,15.6,12.0
