level,hour_bucket,n,p_beyond,p_behind,p_last,p_ambig,avg_min_to_beyond,med_min_to_beyond,avg_min_to_behind,med_min_to_behind
+1.382,15:00-16:00,23,0.391304347826087,0.30434782608695654,0.30434782608695654,0.0,9.0,9.0,14.571428571428571,9.0
+1.50,09:30-10:00,35,0.11428571428571428,0.6285714285714286,0.0,0.2571428571428571,2.25,0.0,0.5454545454545454,0.0
+1.50,10:00-11:00,38,0.07894736842105263,0.8157894736842105,0.0,0.10526315789473684,4.0,6.0,0.8709677419354839,0.0
+1.50,11:00-12:00,24,0.2916666666666667,0.7083333333333334,0.0,0.0,35.142857142857146,6.0,5.117647058823529,0.0
+1.50,12:00-13:00,18,0.4444444444444444,0.3888888888888889,0.0,0.16666666666666666,11.625,7.5,2.5714285714285716,0.0
+1.50,13:00-14:00,19,0.21052631578947367,0.7368421052631579,0.0,0.05263157894736842,42.75,18.0,10.928571428571429,0.0
+1.50,14:00-15:00,16,0.25,0.75,0.0,0.0,21.75,22.5,11.25,6.0
+1.50,15:00-16:00,20,0.25,0.2,0.5,0.05,12.6,12.0,6.0,4.5
+1.618,09:30-10:00,29,0.13793103448275862,0.6551724137931034,0.0,0.20689655172413793,3.0,3.0,0.0,0.0
+1.618,10:00-11:00,29,0.1724137931034483,0.7586206896551724,0.0,0.06896551724137931,5.4,6.0,3.9545454545454546,0.0
+1.618,11:00-12:00,11,0.36363636363636365,0.6363636363636364,0.0,0.0,9.75,9.0,4.714285714285714,0.0
+1.618,12:00-13:00,21,0.38095238095238093,0.47619047619047616,0.0,0.14285714285714285,13.5,7.5,9.3,0.0
+1.618,13:00-14:00,14,0.2857142857142857,0.7142857142857143,0.0,0.0,15.0,10.5,26.4,13.5
+1.618,14:00-15:00,9,0.2222222222222222,0.7777777777777778,0.0,0.0,16.5,16.5,15.857142857142858,6.0
+1.618,15:00-16:00,14,0.21428571428571427,0.5,0.2857142857142857,0.0,5.0,6.0,4.714285714285714,6.0
+1.786,09:30-10:00,25,0.16,0.64,0.0,0.2,18.0,3.0,1.6875,0.0
+1.786,10:00-11:00,19,0.15789473684210525,0.8421052631578947,0.0,0.0,19.0,0.0,2.8125,0.0
+1.786,11:00-12:00,15,0.5333333333333333,0.4666666666666667,0.0,0.0,20.25,19.5,15.428571428571429,9.0
+1.786,12:00-13:00,15,0.3333333333333333,0.6,0.0,0.06666666666666667,49.2,30.0,10.666666666666666,0.0
+1.786,13:00-14:00,8,0.375,0.625,0.0,0.0,45.0,33.0,6.0,0.0
+1.786,14:00-15:00,5,0.4,0.6,0.0,0.0,15.0,15.0,13.0,6.0
+1.786,15:00-16:00,15,0.2,0.26666666666666666,0.5333333333333333,0.0,10.0,12.0,10.5,10.5
+2.00,09:30-10:00,17,0.11764705882352941,0.7058823529411765,0.0,0.17647058823529413,10.5,10.5,2.5,0.0
+2.00,10:00-11:00,9,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,9.0,9.0,3.0,0.0
+2.00,11:00-12:00,13,0.6153846153846154,0.38461538461538464,0.0,0.0,34.5,16.5,58.2,57.0
+2.00,12:00-13:00,8,0.75,0.125,0.0,0.125,38.0,25.5,3.0,3.0
+2.00,13:00-14:00,10,0.3,0.6,0.1,0.0,25.0,24.0,12.5,9.0
+2.00,14:00-15:00,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,51.0,51.0,28.5,28.5
+2.00,15:00-16:00,10,0.2,0.3,0.4,0.1,1.5,1.5,7.0,6.0
