week_end,direction,open_dow,open_dow_name,remaining_sessions,completes,same_day_complete,comp_dow,comp_dow_name,days_to_complete,cont_786,cont_100,atr_14,pwc
2019-05-24,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,74.86,2859.53
2019-05-31,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,74.04,2826.06
2019-06-07,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,75.18,2752.06
2019-06-14,up,0,Mon,5,False,False,,,,False,False,80.96,2873.34
2019-06-21,up,1,Tue,4,True,False,3.0,Thu,2.0,True,False,77.84,2886.98
2019-06-28,down,1,Tue,4,False,False,,,,False,False,77.79,2950.46
2019-07-05,up,0,Mon,4,True,False,2.0,Wed,2.0,False,False,75.23,2941.76
2019-07-19,down,2,Wed,3,False,False,,,,False,False,72.06,3013.77
2019-07-26,up,1,Tue,4,True,False,4.0,Fri,3.0,False,False,70.11,2976.61
2019-08-02,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,68.77,3025.86
2019-08-09,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,71.84,2932.05
2019-08-16,down,0,Mon,5,True,False,2.0,Wed,2.0,True,True,75.04,2918.65
2019-08-23,up,0,Mon,5,True,False,3.0,Thu,3.0,False,False,78.09,2888.68
2019-08-23,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,78.09,2888.68
2019-08-30,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,79.95,2847.11
2019-09-06,up,3,Thu,2,True,True,3.0,Thu,0.0,False,False,80.9,2926.46
2019-09-06,down,1,Tue,4,False,False,,,,False,False,80.9,2926.46
2019-09-13,up,3,Thu,2,False,False,,,,False,False,81.84,2978.71
2019-09-27,down,1,Tue,4,False,False,,,,False,False,77.89,2992.07
2019-10-04,up,1,Tue,4,False,False,,,,False,False,76.79,2961.79
2019-10-04,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,76.79,2961.79
2019-10-11,up,4,Fri,1,False,False,,,,False,False,81.06,2952.01
2019-10-11,down,1,Tue,4,True,True,1.0,Tue,0.0,False,False,81.06,2952.01
2019-10-18,up,1,Tue,4,False,False,,,,False,False,82.46,2970.27
2019-10-25,up,4,Fri,1,False,False,,,,False,False,79.81,2986.2
2019-11-01,up,4,Fri,1,False,False,,,,False,False,77.05,3022.55
2019-11-08,up,3,Thu,2,False,False,,,,False,False,74.72,3066.91
2019-11-15,up,4,Fri,1,False,False,,,,False,False,71.66,3093.08
2019-11-22,down,2,Wed,3,False,False,,,,False,False,69.73,3120.46
2019-11-29,up,1,Tue,3,True,False,2.0,Wed,1.0,False,False,67.34,3110.29
2019-12-06,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,65.67,3140.98
2019-12-13,up,3,Thu,2,False,False,,,,False,False,66.71,3145.91
2019-12-20,up,0,Mon,5,True,False,4.0,Fri,4.0,True,False,65.99,3168.8
2019-12-27,up,4,Fri,1,False,False,,,,False,False,65.33,3221.22
2020-01-03,down,1,Tue,3,False,False,,,,False,False,62.63,3240.02
2020-01-10,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,61.45,3234.85
2020-01-17,up,1,Tue,4,True,False,3.0,Thu,2.0,True,True,61.94,3265.35
2020-01-24,down,3,Thu,2,True,False,4.0,Fri,1.0,False,False,62.12,3329.62
2020-01-31,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,61.7,3295.47
2020-02-07,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,63.07,3225.52
2020-02-14,up,1,Tue,4,True,True,1.0,Tue,0.0,True,False,67.31,3327.71
2020-02-21,down,3,Thu,2,True,False,4.0,Fri,1.0,False,False,67.31,3380.16
2020-02-28,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,67.15,3337.75
2020-03-06,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,96.78,2954.22
2020-03-06,down,4,Fri,1,False,False,,,,False,False,96.78,2954.22
2020-03-13,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,106.66,2972.37
2020-03-20,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,134.29,2711.02
2020-03-27,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,155.45,2304.92
2020-03-27,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,155.45,2304.92
2020-04-03,up,0,Mon,5,False,False,,,,False,False,176.14,2541.47
2020-04-03,down,2,Wed,3,False,False,,,,False,False,176.14,2541.47
2020-04-10,up,0,Mon,4,True,True,0.0,Mon,0.0,True,True,177.41,2488.65
2020-04-17,up,4,Fri,1,False,False,,,,False,False,188.31,2789.82
2020-04-24,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,186.14,2874.56
2020-05-01,up,1,Tue,4,True,False,2.0,Wed,1.0,False,False,183.38,2836.74
2020-05-08,up,3,Thu,2,False,False,,,,False,False,179.8,2830.71
2020-05-15,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,176.55,2929.8
2020-05-22,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,176.74,2863.7
2020-05-29,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,172.44,2955.45
2020-06-05,up,2,Wed,3,True,False,4.0,Fri,2.0,True,False,168.21,3044.31
2020-06-12,down,3,Thu,2,True,True,3.0,Thu,0.0,True,True,169.07,3193.93
2020-06-19,up,1,Tue,4,True,True,1.0,Tue,0.0,False,False,174.75,3041.31
2020-06-19,down,0,Mon,5,False,False,,,,False,False,174.75,3041.31
2020-06-26,down,3,Thu,2,False,False,,,,False,False,175.83,3097.74
2020-07-03,up,1,Tue,3,True,False,2.0,Wed,1.0,True,False,174.01,3009.05
2020-08-07,up,2,Wed,3,False,False,,,,False,False,149.99,3271.12
2020-08-28,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,132.41,3397.16
2020-09-04,up,2,Wed,3,False,False,,,,False,False,130.96,3508.01
2020-09-04,down,3,Thu,2,True,False,4.0,Fri,1.0,True,True,130.96,3508.01
2020-09-11,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,138.64,3426.96
2020-09-18,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,137.06,3340.97
2020-09-25,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,137.02,3319.47
2020-10-02,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,135.37,3298.46
2020-10-09,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,132.75,3348.44
2020-10-16,up,0,Mon,5,False,False,,,,False,False,132.83,3477.13
2020-10-23,down,0,Mon,5,False,False,,,,False,False,131.13,3483.81
2020-10-30,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,127.98,3465.39
2020-11-06,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,135.37,3269.96
2020-11-13,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,144.21,3509.44
2020-11-27,up,1,Tue,3,True,False,4.0,Fri,2.0,False,False,139.45,3557.54
2020-12-04,up,4,Fri,1,False,False,,,,False,False,136.03,3638.35
2020-12-11,down,3,Thu,2,False,False,,,,False,False,133.8,3699.12
2020-12-18,up,3,Thu,2,False,False,,,,False,False,129.88,3663.46
2020-12-25,down,0,Mon,4,False,False,,,,False,False,126.38,3709.41
2021-01-01,up,1,Tue,3,False,False,,,,False,False,122.69,3703.06
2021-01-08,up,3,Thu,2,False,False,,,,False,False,118.01,3756.07
2021-01-08,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,118.01,3756.07
2021-01-15,down,1,Tue,4,True,False,4.0,Fri,3.0,False,False,121.29,3824.68
2021-01-22,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,117.99,3768.25
2021-01-29,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,116.22,3841.47
2021-02-05,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,120.55,3714.24
2021-02-12,up,4,Fri,1,False,False,,,,False,False,124.82,3886.83
2021-02-19,down,3,Thu,2,False,False,,,,False,False,119.64,3934.83
2021-02-26,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,115.76,3906.71
2021-03-05,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,117.43,3811.15
2021-03-05,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,117.43,3811.15
2021-03-12,up,1,Tue,4,True,False,3.0,Thu,2.0,True,False,122.7,3841.94
2021-03-19,down,4,Fri,1,False,False,,,,False,False,124.0,3943.34
2021-03-26,up,4,Fri,1,False,False,,,,False,False,122.08,3913.1
2021-03-26,down,3,Thu,2,False,False,,,,False,False,122.08,3913.1
2021-04-09,up,0,Mon,5,True,False,3.0,Thu,3.0,True,False,119.06,4019.87
2021-04-16,up,4,Fri,1,False,False,,,,False,False,118.39,4128.8
2021-04-23,down,1,Tue,4,False,False,,,,False,False,115.4,4185.47
2021-05-07,up,4,Fri,1,False,False,,,,False,False,107.66,4181.17
2021-05-07,down,1,Tue,4,False,False,,,,False,False,107.66,4181.17
2021-05-14,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,107.79,4232.6
2021-05-21,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,112.91,4173.85
2021-05-28,up,0,Mon,5,False,False,,,,False,False,113.94,4155.86
2021-06-18,down,2,Wed,3,True,False,4.0,Fri,2.0,True,False,102.42,4247.44
2021-06-25,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,101.73,4166.45
2021-07-02,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,103.01,4280.7
2021-07-09,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,101.42,4352.34
2021-07-16,down,4,Fri,1,False,False,,,,False,False,100.05,4369.55
2021-07-23,up,3,Thu,2,True,False,4.0,Fri,1.0,True,False,97.99,4327.16
2021-07-23,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,97.99,4327.16
2021-08-06,up,4,Fri,1,False,False,,,,False,False,100.67,4395.26
2021-08-20,down,1,Tue,4,True,False,2.0,Wed,1.0,True,True,94.42,4468.0
2021-08-27,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,95.71,4441.67
2021-09-03,up,3,Thu,2,False,False,,,,False,False,93.99,4509.37
2021-09-10,down,2,Wed,3,True,False,4.0,Fri,2.0,True,False,89.88,4535.43
2021-09-17,up,0,Mon,5,False,False,,,,False,False,89.02,4458.58
2021-09-24,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,87.32,4432.99
2021-10-01,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,92.47,4455.48
2021-10-08,up,3,Thu,2,True,True,3.0,Thu,0.0,False,False,97.92,4357.04
2021-10-08,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,97.92,4357.04
2021-10-15,up,3,Thu,2,True,False,4.0,Fri,1.0,True,False,101.72,4391.34
2021-10-15,down,1,Tue,4,False,False,,,,False,False,101.72,4391.34
2021-10-22,up,1,Tue,4,True,False,2.0,Wed,1.0,True,False,104.87,4471.37
2021-10-29,up,1,Tue,4,False,False,,,,False,False,105.4,4544.9
2021-11-05,up,2,Wed,3,True,False,3.0,Thu,1.0,True,True,102.92,4605.38
2021-11-12,down,2,Wed,3,True,True,2.0,Wed,0.0,False,False,104.39,4697.53
2021-11-26,up,0,Mon,4,False,False,,,,False,False,98.79,4697.96
2021-11-26,down,1,Tue,3,True,False,4.0,Fri,2.0,True,True,98.79,4697.96
2021-12-03,up,0,Mon,5,True,True,0.0,Mon,0.0,False,False,103.05,4594.62
2021-12-03,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,103.05,4594.62
2021-12-10,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,108.39,4538.43
2021-12-17,down,0,Mon,5,True,False,1.0,Tue,1.0,True,False,113.16,4712.02
2021-12-24,up,2,Wed,2,True,True,2.0,Wed,0.0,True,True,114.49,4620.64
2021-12-24,down,0,Mon,4,True,True,0.0,Mon,0.0,False,False,114.49,4620.64
2021-12-31,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,121.29,4725.79
2022-01-07,up,1,Tue,4,False,False,,,,False,False,118.56,4766.18
2022-01-07,down,2,Wed,3,True,False,3.0,Thu,1.0,True,False,118.56,4766.18
2022-01-14,up,2,Wed,3,False,False,,,,False,False,121.23,4677.03
2022-01-14,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,121.23,4677.03
2022-01-21,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,124.47,4662.85
2022-01-28,up,2,Wed,3,False,False,,,,False,False,134.68,4397.94
2022-01-28,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,134.68,4397.94
2022-02-04,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,141.54,4431.85
2022-02-11,up,2,Wed,3,True,True,2.0,Wed,0.0,False,False,144.38,4500.53
2022-02-11,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,144.38,4500.53
2022-02-18,up,2,Wed,3,False,False,,,,False,False,147.54,4418.64
2022-02-18,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,147.54,4418.64
2022-02-25,down,1,Tue,4,True,False,2.0,Wed,1.0,True,True,148.59,4348.87
2022-03-04,down,0,Mon,5,True,False,1.0,Tue,1.0,False,False,157.31,4384.65
2022-03-11,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,155.88,4328.87
2022-03-18,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,156.96,4204.31
2022-03-25,up,4,Fri,1,False,False,,,,False,False,167.44,4463.12
2022-04-01,up,1,Tue,4,False,False,,,,False,False,164.18,4543.06
2022-04-08,down,2,Wed,3,False,False,,,,False,False,161.71,4545.86
2022-04-15,down,0,Mon,4,True,False,1.0,Tue,1.0,False,False,160.41,4488.28
2022-04-22,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,156.59,4392.59
2022-04-22,down,4,Fri,1,True,True,4.0,Fri,0.0,True,False,156.59,4392.59
2022-04-29,down,0,Mon,5,True,False,2.0,Wed,2.0,True,False,162.93,4271.78
2022-05-06,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,164.44,4131.93
2022-05-06,down,0,Mon,5,False,False,,,,False,False,164.44,4131.93
2022-05-13,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,170.21,4123.34
2022-05-20,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,176.94,4023.89
2022-05-27,up,0,Mon,5,True,False,3.0,Thu,3.0,True,True,184.33,3901.36
2022-06-03,down,2,Wed,3,False,False,,,,False,False,191.4,4158.24
2022-06-10,down,3,Thu,2,True,False,4.0,Fri,1.0,True,True,185.09,4108.54
2022-06-17,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,191.06,3900.86
2022-06-24,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,196.27,3674.84
2022-07-01,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,199.31,3911.74
2022-07-08,up,3,Thu,2,False,False,,,,False,False,199.87,3825.33
2022-07-08,down,1,Tue,4,False,False,,,,False,False,199.87,3825.33
2022-07-15,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,198.2,3899.38
2022-07-22,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,196.74,3863.16
2022-07-29,up,2,Wed,3,True,False,4.0,Fri,2.0,True,False,196.53,3961.63
2022-08-12,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,190.95,4145.19
2022-08-26,down,0,Mon,5,True,False,4.0,Fri,4.0,True,False,183.43,4228.48
2022-09-02,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,182.53,4057.66
2022-09-09,up,3,Thu,2,True,False,4.0,Fri,1.0,True,False,180.87,3924.26
2022-09-16,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,181.53,4067.36
2022-09-23,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,188.72,3873.33
2022-09-30,down,3,Thu,2,False,False,,,,False,False,193.78,3693.23
2022-10-07,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,190.84,3585.62
2022-10-14,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,193.01,3639.66
2022-10-21,up,0,Mon,5,True,False,1.0,Tue,1.0,True,False,194.97,3583.07
2022-10-28,up,1,Tue,4,True,False,2.0,Wed,1.0,True,False,193.88,3752.75
2022-11-04,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,191.73,3901.06
2022-11-11,up,1,Tue,4,True,False,3.0,Thu,2.0,True,True,193.3,3770.55
2022-11-18,down,3,Thu,2,False,False,,,,False,False,197.87,3992.93
2022-12-02,up,3,Thu,2,False,False,,,,False,False,185.91,4026.12
2022-12-02,down,1,Tue,4,False,False,,,,False,False,185.91,4026.12
2022-12-09,down,0,Mon,5,True,False,1.0,Tue,1.0,True,False,184.27,4071.7
2022-12-16,up,1,Tue,4,True,True,1.0,Tue,0.0,True,False,182.05,3934.38
2022-12-16,down,4,Fri,1,False,False,,,,False,False,182.05,3934.38
2022-12-23,down,3,Thu,2,False,False,,,,False,False,188.55,3852.36
2023-01-13,up,2,Wed,3,True,False,4.0,Fri,2.0,False,False,171.81,3895.08
2023-01-20,down,2,Wed,3,True,False,3.0,Thu,1.0,False,False,168.58,3999.09
2023-01-27,up,0,Mon,5,True,False,4.0,Fri,4.0,False,False,165.82,3972.61
2023-02-03,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,164.34,4070.56
2023-02-10,down,3,Thu,2,False,False,,,,False,False,165.45,4136.48
2023-02-17,up,1,Tue,4,False,False,,,,False,False,161.9,4090.46
2023-02-24,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,158.32,4079.09
2023-03-03,up,4,Fri,1,False,False,,,,False,False,156.73,3970.04
2023-03-10,down,1,Tue,4,True,False,3.0,Thu,2.0,True,True,154.12,4045.64
2023-03-17,up,1,Tue,4,True,False,3.0,Thu,2.0,False,False,159.69,3861.59
2023-03-24,up,1,Tue,4,True,False,2.0,Wed,1.0,False,False,159.4,3916.64
2023-03-31,up,3,Thu,2,True,False,4.0,Fri,1.0,True,False,157.32,3970.99
2023-04-14,up,4,Fri,1,False,False,,,,False,False,150.73,4105.02
2023-04-28,down,1,Tue,4,False,False,,,,False,False,139.95,4133.52
2023-05-05,down,1,Tue,4,True,False,3.0,Thu,2.0,True,False,138.58,4169.48
2023-05-19,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,132.64,4124.08
2023-05-26,down,2,Wed,3,True,True,2.0,Wed,0.0,False,False,130.52,4191.98
2023-06-02,up,4,Fri,1,True,True,4.0,Fri,0.0,False,False,128.98,4205.45
2023-06-16,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,123.87,4298.86
2023-06-23,down,2,Wed,3,False,False,,,,False,False,125.71,4409.59
2023-06-30,up,3,Thu,2,True,False,4.0,Fri,1.0,True,False,121.6,4348.33
2023-07-07,down,3,Thu,2,False,False,,,,False,False,122.23,4450.38
2023-07-14,up,2,Wed,3,True,True,2.0,Wed,0.0,True,True,118.6,4398.95
2023-07-21,up,1,Tue,4,False,False,,,,False,False,119.97,4505.42
2023-07-28,up,2,Wed,3,False,False,,,,False,False,116.66,4536.34
2023-08-04,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,113.93,4582.23
2023-08-11,up,3,Thu,2,False,False,,,,False,False,114.34,4478.03
2023-08-18,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,112.13,4464.05
2023-08-25,up,1,Tue,4,True,False,2.0,Wed,1.0,False,False,115.19,4369.71
2023-09-01,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,114.25,4405.71
2023-09-08,down,2,Wed,3,True,True,2.0,Wed,0.0,False,False,115.77,4515.77
2023-09-15,up,3,Thu,2,False,False,,,,False,False,113.6,4457.49
2023-09-22,down,2,Wed,3,True,False,3.0,Thu,1.0,True,True,110.11,4450.32
2023-09-29,down,1,Tue,4,True,False,2.0,Wed,1.0,False,False,112.95,4320.06
2023-10-06,down,1,Tue,4,True,True,1.0,Tue,0.0,False,False,112.02,4288.05
2023-10-13,up,1,Tue,4,True,True,1.0,Tue,0.0,False,False,111.71,4308.5
2023-10-20,up,0,Mon,5,False,False,,,,False,False,111.02,4327.78
2023-10-20,down,3,Thu,2,True,False,4.0,Fri,1.0,True,False,111.02,4327.78
2023-10-27,down,3,Thu,2,True,True,3.0,Thu,0.0,True,True,115.27,4224.16
2023-11-03,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,118.15,4117.37
2023-11-10,up,4,Fri,1,False,False,,,,False,False,128.01,4358.34
2023-11-17,up,1,Tue,4,True,True,1.0,Tue,0.0,True,False,124.16,4415.24
2023-11-24,up,2,Wed,2,False,False,,,,False,False,124.39,4514.02
2023-12-08,down,0,Mon,5,False,False,,,,False,False,115.54,4594.63
2023-12-15,up,2,Wed,3,True,True,2.0,Wed,0.0,True,True,111.77,4604.37
2023-12-22,up,1,Tue,4,False,False,,,,False,False,114.16,4719.19
2024-01-05,down,1,Tue,4,True,False,2.0,Wed,1.0,True,False,106.7,4769.83
2024-01-12,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,105.35,4697.24
2024-01-19,up,4,Fri,1,False,False,,,,False,False,105.33,4783.83
2024-01-19,down,2,Wed,3,True,True,2.0,Wed,0.0,False,False,105.33,4783.83
2024-01-26,up,2,Wed,3,True,False,4.0,Fri,2.0,False,False,106.9,4839.81
2024-02-02,up,1,Tue,4,True,False,4.0,Fri,3.0,True,False,104.04,4890.97
2024-02-02,down,2,Wed,3,False,False,,,,False,False,104.04,4890.97
2024-02-09,up,2,Wed,3,True,False,4.0,Fri,2.0,False,False,105.9,4958.61
2024-02-09,down,0,Mon,5,False,False,,,,False,False,105.9,4958.61
2024-02-16,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,106.34,5026.61
2024-02-23,up,3,Thu,2,True,True,3.0,Thu,0.0,True,False,107.89,5005.57
2024-02-23,down,1,Tue,4,False,False,,,,False,False,107.89,5005.57
2024-03-01,up,4,Fri,1,False,False,,,,False,False,111.97,5088.8
2024-03-08,up,4,Fri,1,False,False,,,,False,False,109.91,5137.08
2024-03-08,down,1,Tue,4,True,True,1.0,Tue,0.0,False,False,109.91,5137.08
2024-03-15,up,1,Tue,4,False,False,,,,False,False,111.52,5123.69
2024-03-22,up,0,Mon,5,True,False,2.0,Wed,2.0,True,True,109.89,5117.09
2024-04-05,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,108.69,5254.35
2024-04-12,down,1,Tue,4,True,False,4.0,Fri,3.0,True,False,109.35,5204.34
2024-04-19,up,0,Mon,5,False,False,,,,False,False,109.89,5123.41
2024-04-19,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,109.89,5123.41
2024-04-26,up,0,Mon,5,True,False,1.0,Tue,1.0,True,True,117.38,4967.23
2024-05-03,down,1,Tue,4,True,False,2.0,Wed,1.0,False,False,119.53,5099.96
2024-05-10,up,0,Mon,5,True,False,3.0,Thu,3.0,True,False,120.14,5127.79
2024-05-17,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,119.55,5222.68
2024-05-24,down,3,Thu,2,False,False,,,,False,False,119.17,5303.27
2024-05-31,down,3,Thu,2,True,True,3.0,Thu,0.0,True,False,116.73,5304.72
2024-06-07,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,117.27,5277.51
2024-06-14,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,118.94,5346.99
2024-06-21,up,0,Mon,4,True,False,3.0,Thu,2.0,False,False,119.02,5431.6
2024-06-28,up,4,Fri,1,False,False,,,,False,False,116.6,5464.62
2024-07-05,up,1,Tue,3,True,False,2.0,Wed,1.0,True,False,113.78,5460.48
2024-07-12,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,114.49,5567.19
2024-07-19,up,0,Mon,5,False,False,,,,False,False,112.96,5615.35
2024-07-19,down,3,Thu,2,True,True,3.0,Thu,0.0,True,True,112.96,5615.35
2024-07-26,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,117.22,5505.0
2024-07-26,down,2,Wed,3,True,True,2.0,Wed,0.0,True,False,117.22,5505.0
2024-08-02,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,122.73,5459.1
2024-08-02,down,1,Tue,4,True,False,4.0,Fri,3.0,True,True,122.73,5459.1
2024-08-09,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,132.83,5346.56
2024-08-16,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,140.45,5344.16
2024-08-23,up,1,Tue,4,False,False,,,,False,False,147.39,5554.25
2024-08-30,down,2,Wed,3,False,False,,,,False,False,143.46,5634.61
2024-09-06,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,139.69,5648.4
2024-09-13,up,0,Mon,5,True,False,2.0,Wed,2.0,True,True,147.27,5408.42
2024-09-20,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,153.13,5626.02
2024-09-27,up,3,Thu,2,False,False,,,,False,False,151.41,5702.55
2024-10-04,down,1,Tue,4,False,False,,,,False,False,145.48,5738.17
2024-10-11,up,4,Fri,1,False,False,,,,False,False,141.6,5751.07
2024-10-11,down,0,Mon,5,False,False,,,,False,False,141.6,5751.07
2024-10-18,up,0,Mon,5,False,False,,,,False,False,141.15,5815.03
2024-10-25,down,2,Wed,3,True,True,2.0,Wed,0.0,False,False,136.35,5864.67
2024-11-01,down,3,Thu,2,True,True,3.0,Thu,0.0,False,False,134.08,5808.12
2024-11-08,up,1,Tue,4,True,False,2.0,Wed,1.0,True,True,135.08,5728.8
2024-11-15,down,4,Fri,1,True,True,4.0,Fri,0.0,True,False,147.99,5995.54
2024-11-22,up,3,Thu,2,True,True,3.0,Thu,0.0,False,False,149.16,5870.62
2024-11-29,up,4,Fri,1,False,False,,,,False,False,146.91,5969.34
2024-12-06,up,2,Wed,3,False,False,,,,False,False,142.15,6032.38
2024-12-13,down,1,Tue,4,False,False,,,,False,False,136.82,6090.27
2024-12-20,down,2,Wed,3,True,True,2.0,Wed,0.0,True,True,131.53,6051.09
2024-12-27,up,1,Tue,3,True,True,1.0,Tue,0.0,True,False,140.19,5930.85
2025-01-03,down,0,Mon,4,True,True,0.0,Mon,0.0,True,True,140.69,5970.84
2025-01-10,up,0,Mon,4,False,False,,,,False,False,140.74,5942.47
2025-01-10,down,2,Wed,2,True,False,4.0,Fri,1.0,True,False,140.74,5942.47
2025-01-17,up,2,Wed,3,True,True,2.0,Wed,0.0,True,True,145.92,5827.04
2025-01-24,up,2,Wed,3,True,True,2.0,Wed,0.0,True,False,152.76,5996.66
2025-01-31,down,0,Mon,5,True,True,0.0,Mon,0.0,True,False,151.24,6101.24
2025-02-07,up,4,Fri,1,False,False,,,,False,False,151.72,6040.53
2025-02-07,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,151.72,6040.53
2025-02-14,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,153.55,6025.99
2025-02-21,down,4,Fri,1,True,True,4.0,Fri,0.0,False,False,151.47,6114.63
2025-02-28,down,1,Tue,4,True,True,1.0,Tue,0.0,True,True,150.57,6013.13
2025-03-07,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,154.53,5954.5
2025-03-14,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,166.34,5770.2
2025-03-21,up,2,Wed,3,False,False,,,,False,False,173.42,5638.94
2025-03-28,up,0,Mon,5,True,True,0.0,Mon,0.0,False,False,169.43,5667.56
2025-03-28,down,4,Fri,1,False,False,,,,False,False,169.43,5667.56
2025-04-04,up,1,Tue,4,True,False,2.0,Wed,1.0,False,False,172.66,5580.94
2025-04-04,down,0,Mon,5,True,False,3.0,Thu,3.0,True,True,172.66,5580.94
2025-04-11,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,205.0,5074.08
